#GBE_ID	N_GBE	GBE_NAME	N_GBE	N_GBE	Y
MED1140872976	1	rimoxallin_500mg_capsule	1	1	Y
MED1140872978	0	rimoxallin_250mg/5ml_syrup	0	0	Y
MED1140872982	0	carbenicillin	0	0	Y
MED1140872984	0	pyopen_1g_injection_(pdr_for_recon)	0	0	Y
MED1140872986	0	pyopen_5g_injection_(pdr_for_recon)	0	0	Y
MED1140873000	0	ticar_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873002	0	ticar_5g_injection_(pdr_for_recon)	0	0	Y
MED1140873006	0	timentin_1.6g_injection_(pdr_for_recon)	0	0	Y
MED1140873020	3	cefaclor	3	3	Y
MED1140873022	0	distaclor_250mg_capsule	0	0	Y
MED1140873024	0	distaclor_125mg/5ml_suspension	0	0	Y
MED1140873026	0	distaclor_250mg/5ml_suspension	0	0	Y
MED1140873066	0	azlocillin	0	0	Y
MED1140873068	0	securopen_500mg_injection_(pdr_for_recon)	0	0	Y
MED1140873070	0	securopen_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873072	0	securopen_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873074	0	securopen_5g_infusion_(pdr_for_recon)	0	0	Y
MED1140873104	0	baxan_250mg/5ml_suspension	0	0	Y
MED1140873106	0	baxan_500mg/5ml_suspension	0	0	Y
MED1140873110	1	fortum_2g_infusion_(pdr_for_recon)+saline_kit	1	1	Y
MED1140873124	0	ceftizoxime	0	0	Y
MED1140873126	0	cefizox_500mg_injection_(pdr_for_recon)	0	0	Y
MED1140873128	0	cefizox_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873130	0	cefizox_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873138	3	cefuroxime	3	3	Y
MED1140873154	0	zinacef_1.5g_infusion_(pdr_for_recon)	0	0	Y
MED1140873156	0	zinnat_125mg/5ml_suspension	0	0	Y
MED1140873168	0	cefotaxime	0	0	Y
MED1140873170	1	claforan_500mg_injection_(pdr_for_recon)	1	1	Y
MED1140873172	0	claforan_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873174	0	claforan_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873182	0	cefoxitin	0	0	Y
MED1140873184	0	mefoxin_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873186	0	mefoxin_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873194	0	monaspor_500mg_injection_(pdr_for_recon)	0	0	Y
MED1140873196	0	monaspor_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873202	0	ceftazidime	0	0	Y
MED1140873204	0	fortum_250mg_injection_(pdr_for_recon)	0	0	Y
MED1140873210	0	fortum_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873248	0	cephazolin	0	0	Y
MED1140873250	0	kefzol_500mg_injection_(pdr_for_recon)	0	0	Y
MED1140873252	0	kefzol_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873258	6	cephradine	6	6	Y
MED1140873304	0	ceporex_250mg_capsule	0	0	Y
MED1140873306	0	ceporex_500mg_capsule	0	0	Y
MED1140873308	0	ceporex_250mg_tablet	0	0	Y
MED1140873310	0	ceporex_500mg_tablet	0	0	Y
MED1140873312	0	ceporex_125mg/1.25ml_paediatric_drops	0	0	Y
MED1140873314	0	ceporex_125mg/5ml_suspension	0	0	Y
MED1140873316	0	ceporex_250mg/5ml_suspension	0	0	Y
MED1140873318	0	ceporex_125mg/5ml_syrup	0	0	Y
MED1140873320	0	ceporex_250mg/5ml_syrup	0	0	Y
MED1140873322	0	ceporex_500mg/5ml_syrup	0	0	Y
MED1140873324	2	keflex_250mg_capsule	2	2	Y
MED1140873326	4	keflex_500mg_capsule	4	4	Y
MED1140873328	5	keflex_250mg_tablet	5	5	Y
MED1140873330	1	keflex_500mg_tablet	1	1	Y
MED1140873332	0	keflex_125mg/5ml_suspension	0	0	Y
MED1140873334	1	keflex_250mg/5ml_suspension	1	1	Y
MED1140873336	0	ceporex_1g_tablet	0	0	Y
MED1140873350	1	imipenem_+_cilastatin	1	1	Y
MED1140873356	0	primaxin_iv_250mg_intravenous_infusion_(pdr_for_recon)	0	0	Y
MED1140873358	0	primaxin_iv_500mg_intravenous_infusion_(pdr_for_recon)	0	0	Y
MED1140873368	2	sustamycin_250mg_m/r_capsule	2	2	Y
MED1140873370	0	tetrabid-organon_250mg_m/r_capsule	0	0	Y
MED1140873372	1	tetrachel_250mg_capsule	1	1	Y
MED1140873374	0	tetrachel_250mg_tablet	0	0	Y
MED1140873376	0	tetracycline+procaine_100mg/40mg_intramuscular_injection	0	0	Y
MED1140873390	0	ledermycin_150mg_capsule	0	0	Y
MED1140873394	319	doxycycline	319	319	Y
MED1140873396	1	doxylar_100mg_capsule	1	1	Y
MED1140873398	0	nordox_100mg_capsule	0	0	Y
MED1140873410	0	ramysis_100mg_capsule	0	0	Y
MED1140873412	0	demix_50_capsule	0	0	Y
MED1140873416	3	cefixime	3	3	Y
MED1140873430	0	cefpodoxime	0	0	Y
MED1140873434	0	ceftriaxone	0	0	Y
MED1140873436	0	rocephin_250mg_injection_(pdr_for_recon)	0	0	Y
MED1140873438	1	rocephin_1g_injection_(pdr_for_recon)	1	1	Y
MED1140873440	0	rocephin_2g_injection_(pdr_for_recon)	0	0	Y
MED1140873456	1	achromycin_250mg_capsule	1	1	Y
MED1140873458	0	achromycin_250mg_tablet	0	0	Y
MED1140873474	191	lymecycline	191	191	Y
MED1140873490	0	blemix_50_tablet	0	0	Y
MED1140873496	0	kanamycin	0	0	Y
MED1140873498	0	kannasyn_1g_injection_(pdr_for_recon)	0	0	Y
MED1140873506	0	nivemycin_500mg_tablet	0	0	Y
MED1140873508	0	nivemycin_100mg/5ml_elixir	0	0	Y
MED1140873512	0	mycifradin_500mg_tablet	0	0	Y
MED1140873514	0	netilmicin	0	0	Y
MED1140873516	0	netillin_15mg/1.5ml_injection	0	0	Y
MED1140873518	0	netillin_50mg/1ml_injection	0	0	Y
MED1140873520	0	netillin_100mg/1ml_injection	0	0	Y
MED1140873522	0	netillin_150mg/1.5ml_injection	0	0	Y
MED1140873524	0	netillin_200mg/2ml_injection	0	0	Y
MED1140873536	3	tobramycin	3	3	Y
MED1140873538	0	nebcin_20mg/2ml_injection	0	0	Y
MED1140873540	0	nebcin_40mg/1ml_injection	0	0	Y
MED1140873542	0	nebcin_80mg/2ml_injection	0	0	Y
MED1140873548	1003	oxytetracycline	1003	1003	Y
MED1140873554	0	berkmycen_250mg_tablet	0	0	Y
MED1140873556	0	imperacin_250mg_tablet	0	0	Y
MED1140873570	0	tetracycline+nystatin_250mg/250ku_tablet	0	0	Y
MED1140873574	2	gentamicin	2	2	Y
MED1140873582	0	cidomycin_20mg/2ml_paediatric_injection	0	0	Y
MED1140873586	0	genticin_80mg/2ml_injection_ampoule	0	0	Y
MED1140873588	0	amikacin	0	0	Y
MED1140873590	0	amikin_500mg/2ml_injection	0	0	Y
MED1140873592	0	amikin_100mg/2ml_paediatric_injection	0	0	Y
MED1140873608	260	erythromycin	260	260	Y
MED1140873620	0	ilosone_forte_250mg/5ml_suspension	0	0	Y
MED1140873622	0	retcin_250mg_e/c_tablet	0	0	Y
MED1140873632	0	erythroped_250mg/sachet_granules	0	0	Y
MED1140873640	0	klaricid_125mg/5ml_paediatric_suspension	0	0	Y
MED1140873642	114	azithromycin	114	114	Y
MED1140873648	5	zithromax_250mg_capsule	5	5	Y
MED1140873660	0	dalacin_c_600mg/4ml_injection	0	0	Y
MED1140873674	0	erythroped_forte_500mg/sachet_granules	0	0	Y
MED1140873680	9	erythrocin_250mg_tablet	9	9	Y
MED1140873682	2	erythrocin_500mg_tablet	2	2	Y
MED1140873690	0	rommix_125_suspension	0	0	Y
MED1140873692	0	rommix_250_e/c_tablet	0	0	Y
MED1140873694	1	erythromid_250mg_e/c_tablet	1	1	Y
MED1140873696	1	erythromid_ds_500mg_e/c_tablet	1	1	Y
MED1140873698	0	rommix_500_e/c_tablet	0	0	Y
MED1140873700	0	erythroped_pi_125mg/5ml_suspension	0	0	Y
MED1140873702	1	erythrocin_1g_infusion_(pdr_for_recon)	1	1	Y
MED1140873708	0	erythroped_forte_500mg/5ml_suspension	0	0	Y
MED1140873712	6	erythroped_a_500mg_tablet	6	6	Y
MED1140873714	0	ilosone_250mg_capsule	0	0	Y
MED1140873718	0	ilosone_500mg_tablet	0	0	Y
MED1140873722	0	ilosone_125mg/5ml_suspension	0	0	Y
MED1140873730	2	acrosoxacin	2	2	Y
MED1140873732	0	eradacin_150mg_capsule	0	0	Y
MED1140873738	0	chloromycetin_250mg_capsule	0	0	Y
MED1140873740	0	chloromycetin_125mg/5ml_suspension	0	0	Y
MED1140873742	0	chloromycetin_300mg_injection_(pdr_for_recon)	0	0	Y
MED1140873744	0	chloromycetin_1.2g_injection_(pdr_for_recon)	0	0	Y
MED1140873748	0	vancocin_125mg_matrigel_capsule	0	0	Y
MED1140873754	0	vancocin_cp_250mg_injection_(pdr_for_recon)	0	0	Y
MED1140873768	2	teicoplanin	2	2	Y
MED1140873818	8	colomycin_1million_units_injection_(pdr_for_recon)	8	8	Y
MED1140873820	0	colistin_sulphate_1.5million_units_tablet	0	0	Y
MED1140873822	0	colistin_sulphate_250,000units/5ml_syrup	0	0	Y
MED1140873824	0	colistin_sulphomethate_sodium_500,000u_injection_powder	0	0	Y
MED1140873826	0	colistin_sulphomethate_na_1million_units_inj_(pdr_for_recon)	0	0	Y
MED1140873828	0	sodium_fusidate	0	0	Y
MED1140873842	0	polymyxin_b	0	0	Y
MED1140873844	0	spectinomycin	0	0	Y
MED1140873846	0	trobicin_2g_injection+diluent	0	0	Y
MED1140873860	0	bactrim_adult_suspension	0	0	Y
MED1140873862	0	bactrim_paediatric_s/f_syrup	0	0	Y
MED1140873880	0	monotrim_50mg/5ml_s/f_suspension	0	0	Y
MED1140873882	0	monotrim_100mg/5ml_injection	0	0	Y
MED1140873884	0	tiempe_100mg_tablet	0	0	Y
MED1140873886	0	tiempe_200mg_tablet	0	0	Y
MED1140873888	0	trimogal_100mg_tablet	0	0	Y
MED1140873894	0	trimopan_200mg_tablet	0	0	Y
MED1140873896	0	trimopan_50mg/5ml_s/f_suspension	0	0	Y
MED1140873902	0	capreomycin	0	0	Y
MED1140873904	1	capastat_1g_injection_(pdr_for_recon)	1	1	Y
MED1140873908	2	cycloserine	2	2	Y
MED1140873920	0	mynah-300_tablet	0	0	Y
MED1140873928	0	laratrim_paediatric_syrup	0	0	Y
MED1140873936	1	septrin_adult_suspension	1	1	Y
MED1140873940	0	septrin_480mg/5ml_intravenous_infusion	0	0	Y
MED1140873942	0	comixco_80/400_tablet	0	0	Y
MED1140873944	0	comixco_160/800_tablet	0	0	Y
MED1140873946	0	comixco_paediatric_suspension	0	0	Y
MED1140873948	0	comixco_80/400_dispersible_tablet	0	0	Y
MED1140873962	0	sulphadimidine	0	0	Y
MED1140873966	357	trimethoprim	357	357	Y
MED1140873986	4	isoniazid	4	4	Y
MED1140873994	0	rimifon_50mg/2ml_injection	0	0	Y
MED1140873998	0	pyrazinamide	0	0	Y
MED1140874000	0	zinamide_500mg_tablet	0	0	Y
MED1140874006	0	clofazimine	0	0	Y
MED1140874008	0	lamprene_100mg_capsule	0	0	Y
MED1140874014	132	metronidazole	132	132	Y
MED1140874030	2	metronidazole+nystatin_400mg/10000units_tablet+pessary	2	2	Y
MED1140874034	4	flagyl_400mg_tablet	4	4	Y
MED1140874036	0	flagyl_100mg/20ml_infusion	0	0	Y
MED1140874038	0	flagyl_s_200mg/5ml_suspension	0	0	Y
MED1140874040	0	flagyl_500mg_suppository	0	0	Y
MED1140874042	0	flagyl_1g_suppository	0	0	Y
MED1140874048	0	vaginyl_400mg_tablet	0	0	Y
MED1140874050	0	zadstat_200mg_tablet	0	0	Y
MED1140874052	0	zadstat_500mg/100ml_infusion	0	0	Y
MED1140874054	0	zadstat_500mg_suppository	0	0	Y
MED1140874056	11	rifampicin	11	11	Y
MED1140874064	1	rifadin_150mg_capsule	1	1	Y
MED1140874066	1	rifadin_300mg_capsule	1	1	Y
MED1140874068	0	rifadin_100mg/5ml_syrup	0	0	Y
MED1140874070	0	rifadin_600mg_injection+solvent	0	0	Y
MED1140874072	0	rimactane_150mg_capsule	0	0	Y
MED1140874074	0	rimactane_300mg_capsule	0	0	Y
MED1140874076	0	rimactane_100mg/5ml_syrup	0	0	Y
MED1140874078	0	rimactane_300mg_injection+diluent	0	0	Y
MED1140874080	1	rifater_tablet	1	1	Y
MED1140874082	2	rifinah_150_tablet	2	2	Y
MED1140874084	1	rifinah_300_tablet	1	1	Y
MED1140874086	0	rimactazid-150_tablet	0	0	Y
MED1140874088	0	rimactazid-300_tablet	0	0	Y
MED1140874112	0	zadstat_1g_suppository	0	0	Y
MED1140874114	0	flagyl_500mg/100ml_infusion	0	0	Y
MED1140874116	0	metrozol_500mg/100ml_infusion	0	0	Y
MED1140874118	2	tinidazole	2	2	Y
MED1140874120	1	fasigyn_500mg_tablet	1	1	Y
MED1140874126	215	nitrofurantoin	215	215	Y
MED1140874138	126	ciprofloxacin	126	126	Y
MED1140874170	0	tarivid_100mg/50ml_intravenous_infusion	0	0	Y
MED1140874174	0	tarivid_400mg_tablet	0	0	Y
MED1140874178	11	norfloxacin	11	11	Y
MED1140874184	1	furadantin_50mg_tablet	1	1	Y
MED1140874186	0	furadantin_100mg_tablet	0	0	Y
MED1140874188	0	furadantin_25mg/5ml_s/f_suspension	0	0	Y
MED1140874190	19	macrodantin_50mg_capsule	19	19	Y
MED1140874192	20	macrodantin_100mg_capsule	20	20	Y
MED1140874194	0	urantoin_50mg_tablet	0	0	Y
MED1140874196	0	urantoin_100mg_tablet	0	0	Y
MED1140874198	0	macrobid_100mg_m/r_capsule	0	0	Y
MED1140874208	0	cinoxacin	0	0	Y
MED1140874210	0	cinobac_500mg_capsule	0	0	Y
MED1140874216	12	hiprex_1g_tablet	12	12	Y
MED1140874220	1	nalidixic_acid	1	1	Y
MED1140874226	0	mictral_660mg/sachet_effervescent_granules	0	0	Y
MED1140874228	0	negram_500mg_tablet	0	0	Y
MED1140874230	0	negram_300mg/5ml_s/f_suspension	0	0	Y
MED1140874232	0	uriben_300mg/5ml_suspension	0	0	Y
MED1140874240	9	amphotericin	9	9	Y
MED1140874242	2	fungilin_100mg_tablet	2	2	Y
MED1140874244	1	fungilin_100mg/ml_s/f_suspension	1	1	Y
MED1140874246	0	fungizone_50mg_i-v_infusion_(pdr_for_recon)	0	0	Y
MED1140874248	0	ambisome_50mg_infusion_(pdr_for_recon)	0	0	Y
MED1140874256	2	flucytosine	2	2	Y
MED1140874258	0	alcobon_500mg_tablet	0	0	Y
MED1140874260	0	nystan_500,000units_tablet	0	0	Y
MED1140874262	4	nystan_100,000units/ml_oral_suspension	4	4	Y
MED1140874272	43	fluconazole	43	43	Y
MED1140874278	2	diflucan_50mg_capsule	2	2	Y
MED1140874280	3	diflucan_150mg_capsule	3	3	Y
MED1140874282	1	diflucan_200mg_capsule	1	1	Y
MED1140874286	0	diflucan_50mg/25ml_intravenous_infusion	0	0	Y
MED1140874288	0	diflucan_200mg/100ml_intravenous_infusion	0	0	Y
MED1140874294	0	diflucan_50mg/5ml_oral_suspension	0	0	Y
MED1140874296	0	diflucan_200mg/5ml_oral_suspension	0	0	Y
MED1140874302	37	itraconazole	37	37	Y
MED1140874304	9	itraconazole_100mg_capsule	9	9	Y
MED1140874306	10	sporanox_100mg_capsule	10	10	Y
MED1140874324	0	fulcin_125mg_tablet	0	0	Y
MED1140874326	0	fulcin_500mg_tablet	0	0	Y
MED1140874328	0	fulcin_125mg/5ml_oral_suspension	0	0	Y
MED1140874336	25	ketoconazole	25	25	Y
MED1140874340	1	nizoral_100mg/5ml_suspension	1	1	Y
MED1140874342	0	ketoconazole_200mg_tablet	0	0	Y
MED1140874344	0	ketoconazole_100mg/5ml_oral_suspension	0	0	Y
MED1140874346	25	miconazole	25	25	Y
MED1140874348	0	daktarin_250mg_tablet	0	0	Y
MED1140874350	0	daktarin_200mg/20ml_intravenous_infusion	0	0	Y
MED1140874354	0	miconazole_250mg_tablet	0	0	Y
MED1140874356	0	miconazole_200mg/20ml_intravenous_infusion	0	0	Y
MED1140874358	0	natamycin	0	0	Y
MED1140874410	1	fansidar_tablet	1	1	Y
MED1140874412	0	maloprim_tablet	0	0	Y
MED1140874414	0	pyrimethamine+dapsone_12.5mg/100mg_tablet	0	0	Y
MED1140874416	0	pyrimethamine+sulfadoxine_25mg/500mg_tablet	0	0	Y
MED1140874438	8	mefloquine	8	8	Y
MED1140874450	1	imunovir_500mg_tablet	1	1	Y
MED1140874454	2	zidovudine	2	2	Y
MED1140874456	1	retrovir_100mg_capsule	1	1	Y
MED1140874472	0	ganciclovir	0	0	Y
MED1140874476	1	cymevene_500mg_i-v_infusion_(pdr_for_recon)	1	1	Y
MED1140874482	23	chloroquine	23	23	Y
MED1140874484	10	avloclor_250mg_tablet	10	10	Y
MED1140874486	0	nivaquine_200mg_tablet	0	0	Y
MED1140874488	0	nivaquine_68mg/5ml_syrup	0	0	Y
MED1140874490	0	nivaquine_272.5mg/5ml_injection	0	0	Y
MED1140874498	8	lariam_250mg_tablet	8	8	Y
MED1140874504	0	halfan_250mg_tablet	0	0	Y
MED1140874518	0	bephenium	0	0	Y
MED1140874524	0	diethylcarbamazine	0	0	Y
MED1140874530	0	thiabendazole	0	0	Y
MED1140874532	0	mintezol_500mg_chewable_tablet	0	0	Y
MED1140874542	0	pentacarinat_300mg_injection_(pdr_for_recon)	0	0	Y
MED1140874544	0	pentacarinat_300mg/5ml_nebuliser_solution	0	0	Y
MED1140874576	1	sodium_stibogluconate	1	1	Y
MED1140874578	0	pentostam_10g/100ml_injection	0	0	Y
MED1140874586	0	mebendazole	0	0	Y
MED1140874588	0	vermox_100mg_chewable_tablet	0	0	Y
MED1140874590	0	vermox_100mg/5ml_suspension	0	0	Y
MED1140874596	0	piperazine	0	0	Y
MED1140874612	0	niclosamide	0	0	Y
MED1140874614	1	albendazole	1	1	Y
MED1140874616	0	eskazole_400mg_tablet	0	0	Y
MED1140874650	0	glibenese_5mg_tablet	0	0	Y
MED1140874652	2	minodiab_2.5mg_tablet	2	2	Y
MED1140874658	0	gliquidone	0	0	Y
MED1140874674	30	tolbutamide	30	30	Y
MED1140874678	0	glyconon_500mg_tablet	0	0	Y
MED1140874690	0	orabet_500mg_tablet	0	0	Y
MED1140874706	4	chlorpropamide	4	4	Y
MED1140874716	1	glymese_250mg_tablet	1	1	Y
MED1140874718	64	glibenclamide	64	64	Y
MED1140874724	0	daonil_5mg_tablet	0	0	Y
MED1140874726	0	semi-daonil_2.5mg_tablet	0	0	Y
MED1140874728	0	euglucon_2.5mg_tablet	0	0	Y
MED1140874732	0	malix_2.5mg_tablet	0	0	Y
MED1140874736	0	diabetamide_2.5mg_tablet	0	0	Y
MED1140874740	0	calabren_2.5mg_tablet	0	0	Y
MED1140874744	2954	gliclazide	2954	2954	Y
MED1140874746	39	diamicron_80mg_tablet	39	39	Y
MED1140874754	0	guar_gum	0	0	Y
MED1140874756	0	guarem_5g/sachet_granules	0	0	Y
MED1140874776	10	propylthiouracil	10	10	Y
MED1140874784	7	florinef_100mcg_tablet	7	7	Y
MED1140874822	0	decadron_500micrograms_tablet	0	0	Y
MED1140874826	11	glucagon_product	11	11	Y
MED1140874844	5	tertroxin_20mcg_tablet	5	5	Y
MED1140874846	0	triiodothyronine_20micrograms/ml_injection_(pdr_for_recon)	0	0	Y
MED1140874866	286	carbimazole	286	286	Y
MED1140874868	5	neo-mercazole_5mg_tablet	5	5	Y
MED1140874940	0	deltastab_1mg_tablet	0	0	Y
MED1140874944	0	precortisyl_1mg_tablet	0	0	Y
MED1140874950	21	prednesol_5mg_tablet	21	21	Y
MED1140874954	1	hydrocortistab_20mg_tablet	1	1	Y
MED1140874956	3	hydrocortone_10mg_tablet	3	3	Y
MED1140875268	0	tolmetin	0	0	Y
MED1140875282	5	emflex_60mg_capsule	5	5	Y
MED1140875302	2	sodium_aurothiomalate	2	2	Y
MED1140875304	1	myocrisin_10mg/0.5ml_injection	1	1	Y
MED1140875306	1	myocrisin_20mg/0.5ml_injection	1	1	Y
MED1140875308	10	myocrisin_50mg/0.5ml_injection	10	10	Y
MED1140875324	0	distamine_50mg_tablet	0	0	Y
MED1140875346	11	tenoxicam	11	11	Y
MED1140875350	3	mobiflex_20mg_tablet	3	3	Y
MED1140875400	1	auranofin	1	1	Y
MED1140875404	1	ridaura_3mg_tablet	1	1	Y
MED1140875408	4023	allopurinol	4023	4023	Y
MED1140875420	385	baclofen	385	385	Y
MED1140875422	1	lioresal_10mg_tablet	1	1	Y
MED1140875424	1	lioresal_5mg/5ml_s/f_liquid	1	1	Y
MED1140875426	1	baclospas_10mg_tablet	1	1	Y
MED1140875432	0	carisoprodol	0	0	Y
MED1140875434	0	carisoma_125mg_tablet	0	0	Y
MED1140875436	0	carisoma_350mg_tablet	0	0	Y
MED1140875444	4	dantrium_25mg_capsule	4	4	Y
MED1140875446	0	dantrium_100mg_capsule	0	0	Y
MED1140875452	50	methocarbamol	50	50	Y
MED1140875454	15	robaxin_750mg_tablet	15	15	Y
MED1140875466	0	caplenal_100mg_tablet	0	0	Y
MED1140875468	0	caplenal_300mg_tablet	0	0	Y
MED1140875470	0	cosuric_100mg_tablet	0	0	Y
MED1140875472	0	cosuric_300mg_tablet	0	0	Y
MED1140875474	0	hamarin_300mg_tablet	0	0	Y
MED1140875476	5	zyloric_100mg_tablet	5	5	Y
MED1140875478	6	zyloric_300mg_tablet	6	6	Y
MED1140875486	174	colchicine	174	174	Y
MED1140875490	3	probenecid	3	3	Y
MED1140875492	0	benemid_500mg_tablet	0	0	Y
MED1140875496	2	sulphinpyrazone	2	2	Y
MED1140875498	1	anturan_100mg_tablet	1	1	Y
MED1140875500	0	anturan_200mg_tablet	0	0	Y
MED1140875508	5	neostigmine	5	5	Y
MED1140875540	33	ibuleve_gel	33	33	Y
MED1140875544	0	dubam_cream	0	0	Y
MED1140875546	46	piroxicam_0.5%_gel	46	46	Y
MED1140875552	11	zovirax_3%_eye_ointment	11	11	Y
MED1140875558	0	chloromycetin_1%_eye_ointment	0	0	Y
MED1140875560	1	minims_chloramphenicol_0.5%_single-use_eye_drops	1	1	Y
MED1140875562	0	sno_phenicol_0.5%_eye_drops	0	0	Y
MED1140875566	20	chloramphenicol_1%_eye_ointment	20	20	Y
MED1140875568	0	aureomycin_1%_eye_ointment	0	0	Y
MED1140875576	0	cidomycin_eye_ointment	0	0	Y
MED1140875580	0	genticin_eye_ointment	0	0	Y
MED1140875582	0	minims_gentamicin_0.3%_single-use_eye_drops	0	0	Y
MED1140875586	0	idoxuridine	0	0	Y
MED1140875590	0	idoxene_0.5%_eye_ointment	0	0	Y
MED1140875592	0	turpentine_liniment_bp	0	0	Y
MED1140875594	1	white_liniment_bp	1	1	Y
MED1140875596	40	algesal_cream	40	40	Y
MED1140875598	0	algipan_spray	0	0	Y
MED1140875604	0	aspellin_spray	0	0	Y
MED1140875606	4	balmosa_cream	4	4	Y
MED1140875608	0	bengue's_balsam_cream	0	0	Y
MED1140875610	0	bengue's_balsam_sg_cream	0	0	Y
MED1140875612	0	cremalgin_cream	0	0	Y
MED1140875616	37	ibugel_gel	37	37	Y
MED1140875618	1	salonair_spray	1	1	Y
MED1140875620	15	difflam_cream	15	15	Y
MED1140875622	0	dubam_spray	0	0	Y
MED1140875630	68	movelat_cream	68	68	Y
MED1140875632	108	movelat_gel	108	108	Y
MED1140875640	34	traxam_gel	34	34	Y
MED1140875642	36	ketoprofen_2.5%_gel	36	36	Y
MED1140875650	0	minims_neomycin_sulphate_0.5%_single-use_eye_drops	0	0	Y
MED1140875652	0	neosporin_eye_drops	0	0	Y
MED1140875658	2	polyfax_eye_ointment	2	2	Y
MED1140875660	0	polytrim_eye_drops	0	0	Y
MED1140875662	0	polytrim_eye_ointment	0	0	Y
MED1140875664	0	polymyxin_b_sulphate+bacitracin_zinc_eye_ointment	0	0	Y
MED1140875666	0	polymyxin_b_sulphate+trimethoprim_eye_ointment	0	0	Y
MED1140875668	0	chloromycetin_hydrocortisone_eye_ointment	0	0	Y
MED1140875680	0	oxyphenbutazone	0	0	Y
MED1140875684	41	minims_prednisolone_0.5%_single-use_eye_drops	41	41	Y
MED1140875690	6	hay-crom_aqueous_eye_drops	6	6	Y
MED1140875696	17	lodoxamide	17	17	Y
MED1140875710	6	isopto_atropine_1%_eye_drops	6	6	Y
MED1140875712	1	minims_atropine_sulphate_1%_single-use_eye_drops	1	1	Y
MED1140875730	0	tobralex_eye_drops	0	0	Y
MED1140875736	25	fucithalmic_m/r_eye_drops	25	25	Y
MED1140875750	0	antazoline	0	0	Y
MED1140875752	0	antazoline_sulphate+xylometazoline_hcl_0.5/0.05%_eye_drops	0	0	Y
MED1140875754	0	antazoline_phosphate+naphazoline_hcl_0.5/0.05%_eye_drops	0	0	Y
MED1140875766	17	fluorometholone	17	17	Y
MED1140875768	3	fluorometholone+neomycin_sulphate_0.1/0.5%_eye_drops	3	3	Y
MED1140875796	0	dichlorphenamide	0	0	Y
MED1140875798	0	daranide_50mg_tablet	0	0	Y
MED1140875808	1	metipranolol	1	1	Y
MED1140875828	0	ocusert_pilo_20_ocular_insert	0	0	Y
MED1140875840	268	timolol_0.25%_eye_drops	268	268	Y
MED1140875868	19	acetazolamide	19	19	Y
MED1140875934	3	apraclonidine	3	3	Y
MED1140875958	0	aluminium_acetate_13%_ear_drops	0	0	Y
MED1140875960	1	aluminium_acetate_8%_ear_drops	1	1	Y
MED1140875970	0	chloramphenicol_10%_ear_drops	0	0	Y
MED1140875972	1	clioquinol	1	1	Y
MED1140875974	33	locorten-vioform_ear_drops	33	33	Y
MED1140876006	60	polyvinyl_alcohol_1%_eye_drops	60	60	Y
MED1140876008	5	hydroxyethylcellulose	5	5	Y
MED1140876014	1	acetylcholine_chloride	1	1	Y
MED1140876018	0	chymotrypsin_product	0	0	Y
MED1140876024	3	paraffin-yellow_soft	3	3	Y
MED1140876026	29	simple_eye_ointment	29	29	Y
MED1140876032	2	clioquinol+flumethasone_pivalate_1%/0.02%_ear_drops	2	2	Y
MED1140876036	0	neomycin+hydrocortisone_0.5%/1.5%_ear_drops	0	0	Y
MED1140876044	0	neomycin+hydrocortisone_0.5%/1.5%_eye/ear_ointment	0	0	Y
MED1140876046	0	neomycin+hydrocortisone_0.5%/1.5%_eye/ear_drops	0	0	Y
MED1140876076	1379	flixonase_50micrograms_aqueous_nasal_spray	1379	1379	Y
MED1140876098	58	otrivine_0.1%_nasal_drops	58	58	Y
MED1140876104	16	tri-adcortyl_otic_ear_ointment	16	16	Y
MED1140876118	7	cerumol_ear_drops	7	7	Y
MED1140876146	142	rhinocort_50micrograms_nasal_spray	142	142	Y
MED1140876164	8	dexa-rhinaspray_nasal_spray	8	8	Y
MED1140876166	0	locabiotal_125micrograms_spray	0	0	Y
MED1140876180	0	bradosol_lozenge	0	0	Y
MED1140876186	0	oralcer_lozenge	0	0	Y
MED1140876188	4	tyrozets_lozenge	4	4	Y
MED1140876192	0	calgel_dental_gel	0	0	Y
MED1140876208	0	clioquinol+ascorbic_acid_35mg/6mg_lozenge	0	0	Y
MED1140876214	1	tyrocane_lozenge	1	1	Y
MED1140876216	0	ulc-aid_tablet	0	0	Y
MED1140876240	23	adcortyl_in_orabase_oral_paste	23	23	Y
MED1140876242	1	corlan_lozenge	1	1	Y
MED1140876248	1	dequacaine_lozenge	1	1	Y
MED1140876254	0	choline_salicylate_8.7%_oral_gel	0	0	Y
MED1140876256	0	pyralvex_oral_paint	0	0	Y
MED1140876258	0	teejel_8.7%_oral_gel	0	0	Y
