Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
Guhan	11/26/18	Mean_ICVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	INI25366	Mean ICVF in anterior corona radiata on FA skeleton (right)	25366	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25366
Guhan	11/26/18	Mean_ICVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	INI25367	Mean ICVF in anterior corona radiata on FA skeleton (left)	25367	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25367
Guhan	11/26/18	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(right)	INI25368	Mean ICVF in superior corona radiata on FA skeleton (right)	25368	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25368
Guhan	11/26/18	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(left)	INI25369	Mean ICVF in superior corona radiata on FA skeleton (left)	25369	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25369
Guhan	11/26/18	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	INI25370	Mean ICVF in posterior corona radiata on FA skeleton (right)	25370	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25370
Guhan	11/26/18	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	INI25371	Mean ICVF in posterior corona radiata on FA skeleton (left)	25371	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25371
Guhan	11/26/18	Mean_ICVF_in_cerebral_peduncle_on_FA_skeleton_(left)	INI25359	Mean ICVF in cerebral peduncle on FA skeleton (left)	25359	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25359
Guhan	11/26/18	Mean_ICVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	INI25360	Mean ICVF in anterior limb of internal capsule on FA skeleton (right)	25360	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25360
Guhan	11/26/18	Android_total_mass	INI23248	Android total mass	23248	1		1						5170	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23248
Guhan	11/26/18	Android_tissue_fat_percentage	INI23247	Android tissue fat percentage	23247	1		1						5170	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23247
Guhan	11/26/18	Android_lean_mass	INI23246	Android lean mass	23246	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23246
Guhan	11/26/18	Android_fat_mass	INI23245	Android fat mass	23245	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23245
Guhan	11/26/18	Weighted-mean_L2_in_tract_acoustic_radiation_(right)	INI25597	Weighted-mean L2 in tract acoustic radiation (right)	25597	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25597
Guhan	11/26/18	Arms_BMD_(bone_mineral_density)	INI23225	Arms BMD (bone mineral density)	23225	1		1						5170	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23225
Guhan	11/26/18	Arms_BMC_(bone_mineral_content)	INI23224	Arms BMC (bone mineral content)	23224	1		1						5170	Accruing	Continuous	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23224
Guhan	11/26/18	Arm_BMD_(bone_mineral_density)_(right)	INI23223	Arm BMD (bone mineral density) (right)	23223	1		1						4350	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23223
Guhan	11/26/18	Arm_BMC_(bone_mineral_content)_(right)	INI23222	Arm BMC (bone mineral content) (right)	23222	1		1						4350	Accruing	Continuous	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23222
Guhan	11/26/18	Arm_BMD_(bone_mineral_density)_(left)	INI23221	Arm BMD (bone mineral density) (left)	23221	1		1						4350	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23221
				Calcium aliquot	30682									474223	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30682
				Total bilirubin aliquot	30842									474338	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30842
	8/27/17	Age_silicosis_diagnosed_by_doctor	INI22158	Age silicosis diagnosed by doctor	22158	1		1						8	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22158
	8/27/17	Age_asbestosis_diagnosed_by_doctor	INI22159	Age asbestosis diagnosed by doctor	22159	1		1						85	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22159
	8/27/17	Age_tuberculosis_diagnosed_by_doctor	INI22157	Age tuberculosis diagnosed by doctor	22157	1		1						654	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22157
Matt	11/9/18	Heel_bone_mineral_density_(BMD),_manual_entry_(right)	INI4145	Heel bone mineral density (BMD), manual entry (right)	4145	1		1						3273	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4145
	8/27/17	Age_idiopathic_pulmonary_fibrosis_diagnosed_by_doctor	INI22155	Age idiopathic pulmonary fibrosis diagnosed by doctor	22155	1		1						108	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22155
	8/27/17	Age_fibrosing_alveolitis/unspecified_alveolitis_diagnosed_by_doctor	INI22156	Age fibrosing alveolitis/unspecified alveolitis diagnosed by doctor	22156	1		1						47	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22156
	8/27/17	Age_alpha-1_antitrypsin_deficiency_diagnosed_by_doctor	INI22152	Age alpha-1 antitrypsin deficiency diagnosed by doctor	22152	1		1						48	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22152
	8/27/17	Age_sarcoidosis_diagnosed_by_doctor	INI22153	Age sarcoidosis diagnosed by doctor	22153	1		1						529	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22153
				Bicycle speed	5985									94955	Complete	Integer	revolutions/minute	Auxiliary	Unisex	2	114		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5985
				Visual acuity result in round (left)	5082									133081	Complete	Text	AU	Auxiliary	Unisex	2	16		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20117
				ECG, phase name	5991									95151	Complete	Text	AU	Primary	Unisex	2	3		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5991
				ECG, trend phase name	5987									95145	Complete	Text	AU	Primary	Unisex	2	114		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5987
Jacob	2019/11/17	Previous Drinker	BIN_FC20020117	Alcohol drinker status	20117	0	3		2	-3		1	0;2	19392	Accruing	Categorical multiple	AU	Derived	Unisex	1	1	90	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20117
Jacob	2019/11/16	Never Drinker	BIN_FC10020117	Alcohol drinker status	20117	0	3		1	-3		0	1;2	501643	Accruing	Categorical multiple	AU	Derived	Unisex	4	1	90	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20117
				Amount of tobacco currently smoked	22508									2873	Accruing	Integer	AU	Primary	Unisex	1	1	946	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20125
Jacob	2019/11/18	Current Drinker	BIN_FC30020117	Alcohol drinker status	20117	0	3		3	-3		2	0;1	19392	Accruing	Categorical multiple	AU	Derived	Unisex	1	1	90	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20117
				Mean MD in cingulum hippocampus on FA skeleton (right)	25140									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25140
				Mean MD in cingulum cingulate gyrus on FA skeleton (left)	25139									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25139
Guhan	2020-02-10	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	BIN_FC10010895	Light smokers, at least 100 smokes in lifetime (pilot)	10895	0	1		1	-3		1	0	935	Complete	Categorical single	Data	Derived	Unisex	1	1	100352	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10895
Guhan	11/9/18	Brain_MRI_measuring_method	BIN_FC10012187	Brain MRI measuring method	12187		3		1	-3		0	6;7	28874	Accruing	Categorical single	AU	Primary	Unisex	1	1	470	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6155
Guhan	11/9/18	12-lead_ECG_measuring_method	BIN_FC10012323	12-lead ECG measuring method	12323		3		1	-3		0	6;7	29096	Accruing	Categorical single	AU	Primary	Unisex	1	1	470	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12323
Guhan	2020-02-10	Hair_colour_(natural,_before_greying)_blonde	BIN_FC1001747	Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right)	1747	0	7		1	-1;-3		1	2;3;4;5;6	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	100434	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100434
Guhan	2020-02-10	Internet_user_(pilot)	BIN_FC10010105	Internet user (pilot)	10105	0	1		1	-3		1	0	3776	Complete	Categorical single	Data	Derived	Unisex	1	1	100352	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10105
Guhan	2020-02-10	Willing_to_be_contacted_by_email_(pilot)	BIN_FC10010114	Willing to be contacted by email (pilot)	10114	0	1		1	-3		1	0	3776	Complete	Categorical single	Data	Derived	Unisex	1	1	100352	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10114
Guhan	2020-02-10	Hearing_difficulty/problems_(pilot)	BIN_FC10010793	Hearing difficulty/problems (pilot)	10793	0	1		1	-1,-3		1	0	3776	Complete	Categorical single	Data	Derived	Unisex	1	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10793
Guhan	2020-02-10	Gestational_diabetes_only_(pilot)	BIN_FC10010844	Gestational diabetes only (pilot)	10844	0	1		1	-1,-3		1	0	63	Complete	Categorical single	Data	Derived	Female	1	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10844
Guhan	2020-02-10	Bipolar_and_major_depression_status_any	BIN_FC10020126	Bipolar and major depression status	20126	0	6		1	-3		1,2,3,4,5	0	122991	Complete	Categorical single	Data	Derived	Unisex	1	1	100695	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20126
Guhan	2020-02-10	FI1_:_numeric_addition_test	BIN_FC10020165	Weighted-mean ICVF in tract posterior thalamic radiation (left)	20165	0	1		1	-1,-3		1;2;4;5	3	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	5001	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=5001
				Glucose correction level	30743									431865	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30743
				Gamma glutamyltransferase correction level	30733									470628	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30733
Guhan	2019/11/15	Dark chocolate intake (Diet, 24hr recall, Online follow-up)	INI102290	Dark chocolate intake	102290	1	0	1			444;555;1;2;3;4;500			22612	Complete	Categorical single	Bar (~50g)	Primary	Unisex	5	1	100005	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102290
Guhan	2019/11/15	Chocolate bar intake (Diet, 24hr recall, Online follow-up)	INI102260	Chocolate bar intake	102260	1	0	1			444;555;1;2;3;4;500			28386	Complete	Categorical single	Bar (~50g)	Primary	Unisex	5	1	100005	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102260
				LDL direct correction level	30783									470032	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30783
				IGF-1 correction level	30773									468409	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30773
				HDL cholesterol correction level	30763									432156	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30763
				Glycated haemoglobin (HbA1c) correction level	30753									467936	Accruing	Categorical single	AU	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30753
	8/27/17	Doctor_diagnosed_cystic_fibrosis	BIN22131	Doctor diagnosed cystic fibrosis	22131		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22131
				Mean MO in posterior thalamic radiation on FA skeleton (right)	25180									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25180
Guhan	11/26/18	Mean_FA_in_middle_cerebellar_peduncle_on_FA_skeleton	INI25056	Mean FA in middle cerebellar peduncle on FA skeleton	25056	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25056
Guhan	11/26/18	Mean_FA_in_genu_of_corpus_callosum_on_FA_skeleton	INI25058	Mean FA in genu of corpus callosum on FA skeleton	25058	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25058
Lab	20190327	Total_bilirubin	INI30840	Total bilirubin	30840	1		1						468910	Accruing	Continuous	umol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30840
Lab	20190327	Urate	INI30880	Urate	30880	1		1						470321	Accruing	Continuous	umol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30880
		Lifetime_number_of_same-sex_sexual_partners	INI3669	Lifetime number of same-sex sexual partners	3669	1	0	1		-1,-3				16064	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3669
		Age_when_last_ate_meat	INI3680	Age when last ate meat	3680	1	0	1		-1,-3				20709	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3680
		Age_started_hormone-replacement_therapy_(HRT)	INI3536	Age started hormone-replacement therapy (HRT)	3536	1	0	1		-1,-3				104661	Complete	Integer	Data	Derived	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3536
		Age_angina_diagnosed	INI3627	Age angina diagnosed	3627	1	0	1		-1,-3				16374	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3627
Lab	20190327	IGF-1	INI30770	IGF-1	30770	1		1						468409	Accruing	Continuous	nmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30770
Lab	20190327	Oestradiol	INI30800	Oestradiol	30800	1		1						77719	Accruing	Continuous	pmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30800
Guhan	11/26/18	Weighted-mean_MO_in_tract_forceps_minor	INI25553	Weighted-mean MO in tract forceps minor	25553	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25553
Guhan	11/26/18	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	INI25540	Weighted-mean MD in tract uncinate fasciculus (left)	25540	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25540
		Vitamin_E_vs_no_supplement	BIN_FC5006155	Weighted-mean OD in tract inferior longitudinal fasciculus (right)	6155		19		5	-3		5	-7	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	100629	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100629
		Eye_problems/disorders_Macular_degeneration	BIN_FC5006148	Weighted-mean OD in tract middle cerebellar peduncle	6148	0	5	0	5	-1,-3	_	5	-7	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	100523	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100523
		Fish_oil_supplements	BIN_FC7006179	Weighted-mean OD in tract medial lemniscus (left)	6179		12		7	-3		1	-7	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	100630	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100630
		Vitamin_B9_vs_no_supplement	BIN_FC6006155	Weighted-mean OD in tract medial lemniscus (right)	6155		19		6	-3		6	-7	19392	Accruing	Continuous	AU	Derived	Unisex	1	1	100629	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100629
Guhan	11/26/18	Weighted-mean_L3_in_tract_acoustic_radiation_(right)	INI25624	Weighted-mean L3 in tract acoustic radiation (right)	25624	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25624
Guhan	11/26/18	Weighted-mean_L2_in_tract_inferior_longitudinal_fasciculus_(right)	INI25611	Weighted-mean L2 in tract inferior longitudinal fasciculus (right)	25611	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25611
				Vitamin and mineral supplements (pilot)	10007									3771	Complete	Categorical multiple	AU	Primary	Unisex	1	6	100692	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10007
				Why reduced smoking	6158									17125	Complete	Categorical multiple	AU	Primary	Unisex	4	4	100361	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6158
Guhan	4/9/19	Femur_shaft_BMD_(bone_mineral_density)_T-score_(right)	INI23211	Weighted-mean OD in tract superior thalamic radiation (left)	23211	1		1						19392	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23211
Guhan	11/26/18	Femur_shaft_BMD_(bone_mineral_density)_(right)	INI23210	Femur shaft BMD (bone mineral density) (right)	23210	1		1						5168	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23210
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_T-score_(right)	INI23209	Femur neck BMD (bone mineral density) T-score (right)	23209	1		1						5151	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23209
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_(right)	INI23208	Femur neck BMD (bone mineral density) (right)	23208	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23208
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_T-score_(right)	INI23215	Femur troch BMD (bone mineral density) T-score (right)	23215	1		1						5151	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23215
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_(right)	INI23214	Femur troch BMD (bone mineral density) (right)	23214	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23214
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_T-score_(right)	INI23213	Femur total BMD (bone mineral density) T-score (right)	23213	1		1						5137	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23213
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_(right)	INI23212	Femur total BMD (bone mineral density) (right)	23212	1		1						5168	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23212
Guhan	4/9/19	Femur_lower_neck_BMD_(bone_mineral_density)_T-score_(right)	INI23207	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left)	23207	1		1						19392	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23207
Guhan	11/26/18	Femur_lower_neck_BMD_(bone_mineral_density)_(right)	INI23206	Femur lower neck BMD (bone mineral density) (right)	23206	1		1						2344	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23206
Guhan	11/26/18	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25451	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left)	25451	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25451
Guhan	11/26/18	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25452	Mean ISOVF in superior cerebellar peduncle on FA skeleton (right)	25452	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25452
Guhan	11/26/18	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25453	Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)	25453	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25453
