Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
				Date I25 first reported (chronic ischaemic heart disease)	131306									38231	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131306
				Date I26 first reported (pulmonary embolism)	131308									8566	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131308
				Date I27 first reported (other pulmonary heart diseases)	131310									1624	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131310
				Date I28 first reported (other diseases of pulmonary vessels)	131312									93	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131312
				Date I30 first reported (acute pericarditis)	131314									613	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131314
				Date I31 first reported (other diseases of pericardium)	131316									2138	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131316
				Date I32 first reported (pericarditis in diseases classified elsewhere)	131318									14	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131318
				Date I33 first reported (acute and subacute endocarditis)	131320									382	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131320
				Date I34 first reported (nonrheumatic mitral valve disorders)	131322									4446	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131322
				Date I35 first reported (nonrheumatic aortic valve disorders)	131324									4685	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131324
				Date I36 first reported (nonrheumatic tricuspid valve disorders)	131326									218	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131326
				Date I37 first reported (pulmonary valve disorders)	131328									279	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131328
				Date I38 first reported (endocarditis, valve unspecified)	131330									743	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131330
				Date I39 first reported (endocarditis and heart valve disorders in diseases classified elsewhere)	131332									10	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131332
				Date I40 first reported (acute myocarditis)	131334									69	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131334
				Date I41 first reported (myocarditis in diseases classified elsewhere)	131336									8	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131336
				Date I42 first reported (cardiomyopathy)	131338									2376	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131338
				Date I43 first reported (cardiomyopathy in diseases classified elsewhere)	131340									55	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131340
				Date I44 first reported (atrioventricular and left bundle-branch block)	131342									6568	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131342
				Date I45 first reported (other conduction disorders)	131344									4176	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131344
				Date I46 first reported (cardiac arrest)	131346									1819	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131346
				Date I47 first reported (paroxysmal tachycardia)	131348									6028	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131348
				Date I48 first reported (atrial fibrillation and flutter)	131350									24615	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131350
				Date I49 first reported (other cardiac arrhythmias)	131352									9163	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131352
				Date I50 first reported (heart failure)	131354									10239	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131354
				Date I51 first reported (complications and ill-defined descriptions of heart disease)	131356									9133	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131356
				Date I52 first reported (other heart disorders in diseases classified elsewhere)	131358									4	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131358
				Date I60 first reported (subarachnoid haemorrhage)	131360									1547	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131360
				Date I61 first reported (intracerebral haemorrhage)	131362									1382	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131362
				Date I62 first reported (other nontraumatic intracranial haemorrhage)	131364									713	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131364
				Date I63 first reported (cerebral infarction)	131366									5763	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131366
				Date I64 first reported (stroke, not specified as haemorrhage or infarction)	131368									8735	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131368
				Date I65 first reported (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)	131370									1630	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131370
				Date I66 first reported (occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction)	131372									144	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131372
				Date I67 first reported (other cerebrovascular diseases)	131374									5122	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131374
				Date I68 first reported (cerebrovascular disorders in diseases classified elsewhere)	131376									54	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131376
				Date I69 first reported (sequelae of cerebrovascular disease)	131378									2052	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131378
				Date I70 first reported (atherosclerosis)	131380									2186	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131380
				Date I71 first reported (aortic aneurysm and dissection)	131382									2833	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131382
				Date I72 first reported (other aneurysm)	131384									1031	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131384
				Date I73 first reported (other peripheral vascular diseases)	131386									10499	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131386
				Date I74 first reported (arterial embolism and thrombosis)	131388									1497	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131388
				Date I77 first reported (other disorders of arteries and arterioles)	131390									2401	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131390
				Date I78 first reported (diseases of capillaries)	131392									2644	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131392
				Date I79 first reported (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)	131394									133	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131394
				Date I80 first reported (phlebitis and thrombophlebitis)	131396									16746	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131396
				Date I81 first reported (portal vein thrombosis)	131398									264	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131398
				Date I82 first reported (other venous embolism and thrombosis)	131400									946	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131400
				Date I83 first reported (varicose veins of lower extremities)	131402									22058	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131402
				Date I84 first reported (haemorrhoids)	131404									31893	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131404
				Date I85 first reported (oesophageal varices)	131406									844	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131406
				Date I86 first reported (varicose veins of other sites)	131408									1960	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131408
				Date I87 first reported (other disorders of veins)	131410									1421	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131410
				Date I88 first reported (nonspecific lymphadenitis)	131412									426	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131412
				Date I89 first reported (other non-infective disorders of lymphatic vessels and lymph nodes)	131414									1810	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131414
				Date I95 first reported (hypotension)	131416									10633	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131416
				Date I97 first reported (postprocedural disorders of circulatory system, not elsewhere classified)	131418									336	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131418
				Date I98 first reported (other disorders of circulatory system in diseases classified elsewhere)	131420									415	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131420
				Date I99 first reported (other and unspecified disorders of circulatory system)	131422									506	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131422
				Date J00 first reported (acute nasopharyngitis [common cold])	131424									5403	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131424
				Date J01 first reported (acute sinusitis)	131426									24561	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131426
				Date J02 first reported (acute pharyngitis)	131428									23801	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131428
				Date J03 first reported (acute tonsillitis)	131430									15352	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131430
				Date J04 first reported (acute laryngitis and tracheitis)	131432									4564	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131432
				Date J05 first reported (acute obstructive laryngitis [croup] and epiglottitis)	131434									150	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131434
				Date J06 first reported (acute upper respiratory infections of multiple and unspecified sites)	131436									51931	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131436
				Date J09 first reported (influenza due to certain identified influenza virus)	131438									19	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131438
				Date J10 first reported (influenza due to identified influenza virus)	131440									609	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131440
				Date J11 first reported (influenza, virus not identified)	131442									10898	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131442
				Date J12 first reported (viral pneumonia, not elsewhere classified)	131444									207	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131444
				Date J13 first reported (pneumonia due to streptococcus pneumoniae)	131446									886	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131446
				Date J14 first reported (pneumonia due to haemophilus influenzae)	131448									164	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131448
				Date J15 first reported (bacterial pneumonia, not elsewhere classified)	131450									1025	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131450
				Date J16 first reported (pneumonia due to other infectious organisms, not elsewhere classified)	131452									80	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131452
				Date J17 first reported (pneumonia in diseases classified elsewhere)	131454									238	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131454
				Date J18 first reported (pneumonia, organism unspecified)	131456									23865	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131456
				Date J20 first reported (acute bronchitis)	131458									5372	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131458
				Date J21 first reported (acute bronchiolitis)	131460									130	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131460
				Date J22 first reported (unspecified acute lower respiratory infection)	131462									59385	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131462
				Date J30 first reported (vasomotor and allergic rhinitis)	131464									47655	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131464
				Date J31 first reported (chronic rhinitis, nasopharyngitis and pharyngitis)	131466									6510	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131466
				Date J32 first reported (chronic sinusitis)	131468									12620	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131468
				Date J33 first reported (nasal polyp)	131470									7288	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131470
				Date J34 first reported (other disorders of nose and nasal sinuses)	131472									17030	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131472
				Date J35 first reported (chronic diseases of tonsils and adenoids)	131474									1760	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131474
				Date J36 first reported (peritonsillar abscess)	131476									858	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131476
				Date J37 first reported (chronic laryngitis and laryngotracheitis)	131478									570	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131478
				Date J38 first reported (diseases of vocal cords and larynx, not elsewhere classified)	131480									3069	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131480
				Date J39 first reported (other diseases of upper respiratory tract)	131482									1620	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131482
				Date J40 first reported (bronchitis, not specified as acute or chronic)	131484									9135	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131484
				Date J41 first reported (simple and mucopurulent chronic bronchitis)	131486									106	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131486
				Date J42 first reported (unspecified chronic bronchitis)	131488									544	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131488
