Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Note
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_superior_longitudinal_fasciculus_(right)	INI25672	9797	Weighted-mean ICVF in tract superior longitudinal fasciculus (right)	25672	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25672	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_superior_thalamic_radiation_(left)	INI25673	9797	Weighted-mean ICVF in tract superior thalamic radiation (left)	25673	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25673	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_superior_thalamic_radiation_(right)	INI25674	9797	Weighted-mean ICVF in tract superior thalamic radiation (right)	25674	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25674	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_uncinate_fasciculus_(left)	INI25675	9797	Weighted-mean ICVF in tract uncinate fasciculus (left)	25675	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25675	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_uncinate_fasciculus_(right)	INI25676	9797	Weighted-mean ICVF in tract uncinate fasciculus (right)	25676	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25676	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_acoustic_radiation_(left)	INI25677	9797	Weighted-mean OD in tract acoustic radiation (left)	25677	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25677	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_acoustic_radiation_(right)	INI25678	9797	Weighted-mean OD in tract acoustic radiation (right)	25678	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25678	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_anterior_thalamic_radiation_(left)	INI25679	9797	Weighted-mean OD in tract anterior thalamic radiation (left)	25679	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25679	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_anterior_thalamic_radiation_(right)	INI25680	9797	Weighted-mean OD in tract anterior thalamic radiation (right)	25680	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25680	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25681	9797	Weighted-mean OD in tract cingulate gyrus part of cingulum (left)	25681	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25681	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25682	9797	Weighted-mean OD in tract cingulate gyrus part of cingulum (right)	25682	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25682	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_parahippocampal_part_of_cingulum_(left)	INI25683	9797	Weighted-mean OD in tract parahippocampal part of cingulum (left)	25683	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25683	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_parahippocampal_part_of_cingulum_(right)	INI25684	9797	Weighted-mean OD in tract parahippocampal part of cingulum (right)	25684	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25684	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_corticospinal_tract_(left)	INI25685	9797	Weighted-mean OD in tract corticospinal tract (left)	25685	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25685	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_corticospinal_tract_(right)	INI25686	9797	Weighted-mean OD in tract corticospinal tract (right)	25686	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25686	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_forceps_major	INI25687	9797	Weighted-mean OD in tract forceps major	25687	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25687	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_forceps_minor	INI25688	9797	Weighted-mean OD in tract forceps minor	25688	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25688	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25689	9797	Weighted-mean OD in tract inferior fronto-occipital fasciculus (left)	25689	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25689	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25690	9797	Weighted-mean OD in tract inferior fronto-occipital fasciculus (right)	25690	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25690	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_inferior_longitudinal_fasciculus_(left)	INI25691	9797	Weighted-mean OD in tract inferior longitudinal fasciculus (left)	25691	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25691	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_inferior_longitudinal_fasciculus_(right)	INI25692	9797	Weighted-mean OD in tract inferior longitudinal fasciculus (right)	25692	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25692	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_middle_cerebellar_peduncle	INI25693	9797	Weighted-mean OD in tract middle cerebellar peduncle	25693	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25693	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_medial_lemniscus_(left)	INI25694	9797	Weighted-mean OD in tract medial lemniscus (left)	25694	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25694	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_medial_lemniscus_(right)	INI25695	9797	Weighted-mean OD in tract medial lemniscus (right)	25695	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25695	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_posterior_thalamic_radiation_(left)	INI25696	9797	Weighted-mean OD in tract posterior thalamic radiation (left)	25696	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25696	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_posterior_thalamic_radiation_(right)	INI25697	9797	Weighted-mean OD in tract posterior thalamic radiation (right)	25697	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25697	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_superior_longitudinal_fasciculus_(left)	INI25698	9797	Weighted-mean OD in tract superior longitudinal fasciculus (left)	25698	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25698	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_superior_longitudinal_fasciculus_(right)	INI25699	9797	Weighted-mean OD in tract superior longitudinal fasciculus (right)	25699	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25699	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_superior_thalamic_radiation_(left)	INI25700	9797	Weighted-mean OD in tract superior thalamic radiation (left)	25700	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25700	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_superior_thalamic_radiation_(right)	INI25701	9797	Weighted-mean OD in tract superior thalamic radiation (right)	25701	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25701	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_uncinate_fasciculus_(left)	INI25702	9797	Weighted-mean OD in tract uncinate fasciculus (left)	25702	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25702	
Guhan	11/26/2018	Weighted-mean_OD_in_tract_uncinate_fasciculus_(right)	INI25703	9797	Weighted-mean OD in tract uncinate fasciculus (right)	25703	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25703	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_acoustic_radiation_(left)	INI25704	9797	Weighted-mean ISOVF in tract acoustic radiation (left)	25704	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25704	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_acoustic_radiation_(right)	INI25705	9797	Weighted-mean ISOVF in tract acoustic radiation (right)	25705	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25705	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_anterior_thalamic_radiation_(left)	INI25706	9797	Weighted-mean ISOVF in tract anterior thalamic radiation (left)	25706	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25706	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_anterior_thalamic_radiation_(right)	INI25707	9797	Weighted-mean ISOVF in tract anterior thalamic radiation (right)	25707	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25707	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25708	9797	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left)	25708	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25708	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25709	9797	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right)	25709	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25709	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_parahippocampal_part_of_cingulum_(left)	INI25710	9797	Weighted-mean ISOVF in tract parahippocampal part of cingulum (left)	25710	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25710	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_parahippocampal_part_of_cingulum_(right)	INI25711	9797	Weighted-mean ISOVF in tract parahippocampal part of cingulum (right)	25711	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25711	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_corticospinal_tract_(left)	INI25712	9797	Weighted-mean ISOVF in tract corticospinal tract (left)	25712	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25712	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_corticospinal_tract_(right)	INI25713	9797	Weighted-mean ISOVF in tract corticospinal tract (right)	25713	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25713	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_forceps_major	INI25714	9797	Weighted-mean ISOVF in tract forceps major	25714	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25714	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_forceps_minor	INI25715	9797	Weighted-mean ISOVF in tract forceps minor	25715	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25715	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25716	9797	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left)	25716	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25716	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25717	9797	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right)	25717	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25717	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_inferior_longitudinal_fasciculus_(left)	INI25718	9797	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left)	25718	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25718	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_inferior_longitudinal_fasciculus_(right)	INI25719	9797	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right)	25719	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25719	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_middle_cerebellar_peduncle	INI25720	9797	Weighted-mean ISOVF in tract middle cerebellar peduncle	25720	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25720	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_medial_lemniscus_(left)	INI25721	9797	Weighted-mean ISOVF in tract medial lemniscus (left)	25721	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25721	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_medial_lemniscus_(right)	INI25722	9797	Weighted-mean ISOVF in tract medial lemniscus (right)	25722	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25722	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_posterior_thalamic_radiation_(left)	INI25723	9797	Weighted-mean ISOVF in tract posterior thalamic radiation (left)	25723	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25723	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_posterior_thalamic_radiation_(right)	INI25724	9797	Weighted-mean ISOVF in tract posterior thalamic radiation (right)	25724	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25724	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_superior_longitudinal_fasciculus_(left)	INI25725	9797	Weighted-mean ISOVF in tract superior longitudinal fasciculus (left)	25725	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25725	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_superior_longitudinal_fasciculus_(right)	INI25726	9797	Weighted-mean ISOVF in tract superior longitudinal fasciculus (right)	25726	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25726	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_superior_thalamic_radiation_(left)	INI25727	9797	Weighted-mean ISOVF in tract superior thalamic radiation (left)	25727	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25727	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_superior_thalamic_radiation_(right)	INI25728	9797	Weighted-mean ISOVF in tract superior thalamic radiation (right)	25728	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25728	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_uncinate_fasciculus_(left)	INI25729	9797	Weighted-mean ISOVF in tract uncinate fasciculus (left)	25729	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25729	
Guhan	11/26/2018	Weighted-mean_ISOVF_in_tract_uncinate_fasciculus_(right)	INI25730	9797	Weighted-mean ISOVF in tract uncinate fasciculus (right)	25730	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25730	
Guhan	11/26/2018	Microalbumin_in_urine	INI30500	9797	Microalbumin in urine	30500	1		1						156607	Accruing	Continuous	mg/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30500	
Guhan	11/26/2018	Creatinine_(enzymatic)_in_urine	INI30510	9797	Creatinine (enzymatic) in urine	30510	1		1						484997	Accruing	Continuous	micromole/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30510	
Guhan	11/26/2018	Potassium_in_urine	INI30520	9797	Potassium in urine	30520	1		1						484012	Accruing	Continuous	millimole/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30520	
Guhan	11/26/2018	Sodium_in_urine	INI30530	9797	Sodium in urine	30530	1		1						483982	Accruing	Continuous	millimole/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30530	
