#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
INI25470	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(right)	25470	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25470.phe
INI25471	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(left)	25471	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25471.phe
INI25472	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(right)	25472	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25472.phe
INI25473	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(left)	25473	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25473.phe
INI25474	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	25474	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25474.phe
INI25475	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	25475	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25475.phe
INI25476	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(right)	25476	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25476.phe
INI25477	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(left)	25477	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25477.phe
INI25478	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	25478	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25478.phe
INI25479	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	25479	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25479.phe
INI25482	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	25482	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25482.phe
INI25483	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	25483	24611	9796	24983	19393	13689	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25483.phe
INI25488	Weighted-mean_FA_in_tract_acoustic_radiation_(left)	25488	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25488.phe
INI25489	Weighted-mean_FA_in_tract_acoustic_radiation_(right)	25489	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25489.phe
INI25490	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(left)	25490	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25490.phe
INI25491	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(right)	25491	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25491.phe
INI25492	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(left)	25492	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25492.phe
INI25493	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(right)	25493	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25493.phe
INI25494	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(left)	25494	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25494.phe
INI25495	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(right)	25495	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25495.phe
INI25496	Weighted-mean_FA_in_tract_corticospinal_tract_(left)	25496	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25496.phe
INI25497	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	25497	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25497.phe
INI25498	Weighted-mean_FA_in_tract_forceps_major	25498	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25498.phe
INI25499	Weighted-mean_FA_in_tract_forceps_minor	25499	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25499.phe
INI25500	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(left)	25500	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25500.phe
INI25501	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	25501	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25501.phe
INI25502	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(left)	25502	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25502.phe
INI25503	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(right)	25503	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25503.phe
INI25504	Weighted-mean_FA_in_tract_middle_cerebellar_peduncle	25504	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25504.phe
INI25505	Weighted-mean_FA_in_tract_medial_lemniscus_(left)	25505	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25505.phe
INI25506	Weighted-mean_FA_in_tract_medial_lemniscus_(right)	25506	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25506.phe
INI25507	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(left)	25507	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25507.phe
INI25508	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(right)	25508	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25508.phe
INI25509	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	25509	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25509.phe
INI25510	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(right)	25510	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25510.phe
INI25511	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	25511	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25511.phe
INI25512	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	25512	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25512.phe
INI25513	Weighted-mean_FA_in_tract_uncinate_fasciculus_(left)	25513	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25513.phe
INI25514	Weighted-mean_FA_in_tract_uncinate_fasciculus_(right)	25514	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25514.phe
INI25515	Weighted-mean_MD_in_tract_acoustic_radiation_(left)	25515	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25515.phe
INI25516	Weighted-mean_MD_in_tract_acoustic_radiation_(right)	25516	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25516.phe
INI25517	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(left)	25517	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25517.phe
INI25518	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(right)	25518	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25518.phe
INI25519	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	25519	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25519.phe
INI25520	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	25520	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25520.phe
INI25521	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(left)	25521	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25521.phe
INI25522	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	25522	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25522.phe
INI25523	Weighted-mean_MD_in_tract_corticospinal_tract_(left)	25523	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25523.phe
INI25524	Weighted-mean_MD_in_tract_corticospinal_tract_(right)	25524	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25524.phe
INI25525	Weighted-mean_MD_in_tract_forceps_major	25525	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25525.phe
INI25526	Weighted-mean_MD_in_tract_forceps_minor	25526	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25526.phe
INI25527	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(left)	25527	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25527.phe
INI25528	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(right)	25528	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25528.phe
INI25529	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(left)	25529	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25529.phe
INI25530	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(right)	25530	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25530.phe
INI25531	Weighted-mean_MD_in_tract_middle_cerebellar_peduncle	25531	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25531.phe
INI25532	Weighted-mean_MD_in_tract_medial_lemniscus_(left)	25532	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25532.phe
INI25533	Weighted-mean_MD_in_tract_medial_lemniscus_(right)	25533	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25533.phe
INI25534	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(left)	25534	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25534.phe
INI25535	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(right)	25535	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25535.phe
INI25536	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(left)	25536	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25536.phe
INI25537	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(right)	25537	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25537.phe
INI25538	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(left)	25538	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25538.phe
INI25539	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(right)	25539	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25539.phe
INI25540	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	25540	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25540.phe
INI25541	Weighted-mean_MD_in_tract_uncinate_fasciculus_(right)	25541	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25541.phe
INI25542	Weighted-mean_MO_in_tract_acoustic_radiation_(left)	25542	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25542.phe
INI25543	Weighted-mean_MO_in_tract_acoustic_radiation_(right)	25543	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25543.phe
INI25544	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(left)	25544	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25544.phe
INI25545	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(right)	25545	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25545.phe
INI25546	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(left)	25546	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25546.phe
INI25547	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(right)	25547	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25547.phe
INI25548	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(left)	25548	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25548.phe
INI25549	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(right)	25549	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25549.phe
INI25550	Weighted-mean_MO_in_tract_corticospinal_tract_(left)	25550	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25550.phe
INI25551	Weighted-mean_MO_in_tract_corticospinal_tract_(right)	25551	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25551.phe
INI25552	Weighted-mean_MO_in_tract_forceps_major	25552	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25552.phe
INI25553	Weighted-mean_MO_in_tract_forceps_minor	25553	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25553.phe
INI25554	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(left)	25554	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25554.phe
INI25555	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(right)	25555	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25555.phe
INI25556	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(left)	25556	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25556.phe
INI25557	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(right)	25557	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25557.phe
INI25558	Weighted-mean_MO_in_tract_middle_cerebellar_peduncle	25558	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25558.phe
INI25559	Weighted-mean_MO_in_tract_medial_lemniscus_(left)	25559	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25559.phe
INI25560	Weighted-mean_MO_in_tract_medial_lemniscus_(right)	25560	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25560.phe
INI25561	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(left)	25561	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25561.phe
INI25562	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(right)	25562	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25562.phe
INI25563	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(left)	25563	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25563.phe
INI25564	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(right)	25564	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25564.phe
INI25565	Weighted-mean_MO_in_tract_superior_thalamic_radiation_(left)	25565	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25565.phe
INI25566	Weighted-mean_MO_in_tract_superior_thalamic_radiation_(right)	25566	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25566.phe
INI25567	Weighted-mean_MO_in_tract_uncinate_fasciculus_(left)	25567	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25567.phe
INI25568	Weighted-mean_MO_in_tract_uncinate_fasciculus_(right)	25568	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25568.phe
INI25569	Weighted-mean_L1_in_tract_acoustic_radiation_(left)	25569	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25569.phe
INI25570	Weighted-mean_L1_in_tract_acoustic_radiation_(right)	25570	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25570.phe
INI25571	Weighted-mean_L1_in_tract_anterior_thalamic_radiation_(left)	25571	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25571.phe
INI25572	Weighted-mean_L1_in_tract_anterior_thalamic_radiation_(right)	25572	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25572.phe
INI25573	Weighted-mean_L1_in_tract_cingulate_gyrus_part_of_cingulum_(left)	25573	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25573.phe
INI25574	Weighted-mean_L1_in_tract_cingulate_gyrus_part_of_cingulum_(right)	25574	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25574.phe
INI25575	Weighted-mean_L1_in_tract_parahippocampal_part_of_cingulum_(left)	25575	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25575.phe
INI25576	Weighted-mean_L1_in_tract_parahippocampal_part_of_cingulum_(right)	25576	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25576.phe
INI25577	Weighted-mean_L1_in_tract_corticospinal_tract_(left)	25577	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25577.phe
INI25578	Weighted-mean_L1_in_tract_corticospinal_tract_(right)	25578	24611	9796	24983	19393	13690	71	57	146	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI25578.phe
