#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
HC750	TTE_other_neurotic_disorders	NA	NA	NA	24983	154	111	5	1	0	1	13	8	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC750.phe
HC751	TTE_eating_disorders	NA	NA	NA	24983	379	269	19	0	0	2	22	33	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC751.phe
HC752	TTE_nonorganic_sleep_disorders	NA	NA	NA	24983	234	153	13	2	0	3	27	20	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC752.phe
HC753	TTE_sexual_dysfunction,_not_caused_by_organic_disorder_or_disease	NA	NA	NA	24983	943	641	39	15	1	19	92	67	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC753.phe
HC754	TTE_mental_and_behavioural_disorders_associated_with_the_puerperium,_not_elsewhere_classified	NA	NA	NA	24983	610	428	20	3	2	13	49	43	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC754.phe
HC755	TTE_psychological_and_behavioural_factors_associated_with_disorders_or_diseases_classified_elsewhere	NA	NA	NA	24983	2	1	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC755.phe
HC756	TTE_abuse_of_non-dependence-producing_substances	NA	NA	NA	24983	11	8	0	0	0	0	1	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC756.phe
HC757	TTE_unspecified_behavioural_syndromes_associated_with_physiological_disturbances_and_physical_factors	NA	NA	NA	24983	2	1	1	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC757.phe
HC758	TTE_specific_personality_disorders	NA	NA	NA	24983	258	151	18	4	1	2	29	33	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC758.phe
HC759	TTE_mixed_and_other_personality_disorders	NA	NA	NA	24983	9	6	1	0	0	1	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC759.phe
HC76	fracture_foot	NA	NA	NA	24983	886	631	50	1	1	8	79	44	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC76.phe
HC760	TTE_enduring_personality_changes,_not_attributable_to_brain_damage_and_disease	NA	NA	NA	24983	19	10	2	1	0	0	2	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC760.phe
HC761	TTE_habit_and_impulse_disorders	NA	NA	NA	24983	16	12	1	0	1	1	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC761.phe
HC762	TTE_gender_identity_disorders	NA	NA	NA	24983	8	3	3	0	0	0	1	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC762.phe
HC763	TTE_disorders_of_sexual_preference	NA	NA	NA	24983	10	6	1	0	0	0	2	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC763.phe
HC764	TTE_psychological_and_behavioural_disorders_associated_with_sexual_development_and_orientation	NA	NA	NA	24983	154	115	5	1	1	1	9	6	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC764.phe
HC765	TTE_other_disorders_of_adult_personality_and_behaviour	NA	NA	NA	24983	4	3	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC765.phe
HC766	TTE_unspecified_disorder_of_adult_personality_and_behaviour	NA	NA	NA	24983	60	37	4	0	0	1	5	7	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC766.phe
HC767	TTE_mild_mental_retardation	NA	NA	NA	24983	14	7	0	0	0	1	0	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC767.phe
HC768	TTE_moderate_mental_retardation	NA	NA	NA	24983	3	3	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC768.phe
HC769	TTE_severe_mental_retardation	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC769.phe
HC77	allergy_or_anaphylactic_reaction_to_drug	NA	NA	NA	24983	2256	1617	99	14	8	24	203	111	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC77.phe
HC770	TTE_other_mental_retardation	NA	NA	NA	24983	2	2	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC770.phe
HC771	TTE_unspecified_mental_retardation	NA	NA	NA	24983	30	20	2	0	0	0	1	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC771.phe
HC772	TTE_specific_developmental_disorders_of_speech_and_language	NA	NA	NA	24983	97	60	6	1	0	2	6	10	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC772.phe
HC773	TTE_specific_developmental_disorders_of_scholastic_skills	NA	NA	NA	24983	132	74	7	0	0	3	17	18	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC773.phe
HC774	TTE_specific_developmental_disorder_of_motor_function	NA	NA	NA	24983	5	4	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC774.phe
HC775	TTE_pervasive_developmental_disorders	NA	NA	NA	24983	75	43	6	0	1	0	5	11	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC775.phe
HC776	TTE_other_disorders_of_psychological_development	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC776.phe
HC777	TTE_unspecified_disorder_of_psychological_development	NA	NA	NA	24983	3	2	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC777.phe
HC778	TTE_hyperkinetic_disorders	NA	NA	NA	24983	12	5	3	0	0	0	0	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC778.phe
HC779	TTE_conduct_disorders	NA	NA	NA	24983	61	35	3	2	0	1	11	6	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC779.phe
HC78	arthritis_(nos)	NA	NA	NA	24983	12286	8463	517	172	9	245	1207	668	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC78.phe
HC780	TTE_mixed_disorders_of_conduct_and_emotions	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC780.phe
HC781	TTE_emotional_disorders_with_onset_specific_to_childhood	NA	NA	NA	24983	10	7	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC781.phe
HC782	TTE_disorders_of_social_functioning_with_onset_specific_to_childhood_and_adolescence	NA	NA	NA	24983	2	0	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC782.phe
HC783	TTE_tic_disorders	NA	NA	NA	24983	21	17	2	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC783.phe
HC784	TTE_other_behavioural_and_emotional_disorders_with_onset_usually_occurring_in_childhood_an	NA	NA	NA	24983	60	46	3	0	0	2	6	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC784.phe
HC785	TTE_mental_disorder,_not_otherwise_specified	NA	NA	NA	24983	142	87	10	5	0	4	11	12	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC785.phe
HC786	TTE_bacterial_meningitis,_not_elsewhere_classified	NA	NA	NA	24983	80	53	2	3	0	1	9	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC786.phe
HC787	TTE_meningitis_in_bacterial_diseases_classified_elsewhere	NA	NA	NA	24983	20	10	1	0	0	2	3	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC787.phe
HC788	TTE_meningitis_in_other_infectious_and_parasitic_diseases_classified_elsewhere	NA	NA	NA	24983	34	20	0	1	0	1	6	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC788.phe
HC789	TTE_meningitis_due_to_other_and_unspecified_causes	NA	NA	NA	24983	923	660	37	3	1	6	102	47	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC789.phe
HC79	appendicitis	NA	NA	NA	24983	4499	3074	268	39	5	53	435	262	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC79.phe
HC790	TTE_encephalitis,_myelitis_and_encephalomyelitis	NA	NA	NA	24983	251	162	16	3	0	2	30	17	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC790.phe
HC791	TTE_encephalitis,_myelitis_and_encephalomyelitis_in_diseases_classified_elsewhere	NA	NA	NA	24983	28	17	1	1	0	0	7	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC791.phe
HC792	TTE_intracranial_and_intraspinal_abscess_and_granuloma	NA	NA	NA	24983	103	66	11	2	0	2	11	9	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC792.phe
HC793	TTE_intracranial_and_intraspinal_abscess_and_granuloma_in_diseases_classified_elsewhere	NA	NA	NA	24983	1	0	0	0	0	1	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC793.phe
HC794	TTE_intracranial_and_intraspinal_phlebitis_and_thrombophlebitis	NA	NA	NA	24983	28	21	1	0	0	1	1	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC794.phe
HC795	TTE_sequelae_of_inflammatory_diseases_of_central_nervous_system	NA	NA	NA	24983	21	14	0	0	0	1	2	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC795.phe
HC796	TTE_huntington's_disease	NA	NA	NA	24983	21	14	1	0	0	1	1	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC796.phe
HC797	TTE_hereditary_ataxia	NA	NA	NA	24983	103	67	5	1	0	3	14	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC797.phe
HC798	TTE_spinal_muscular_atrophy_and_related_syndromes	NA	NA	NA	24983	210	140	11	0	0	1	25	13	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC798.phe
HC799	TTE_systemic_atrophies_primarily_affecting_central_nervous_system_in_diseases_classified_elsewhere	NA	NA	NA	24983	12	8	1	0	0	0	1	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC799.phe
HC8	gall_bladder_disease	NA	NA	NA	24983	1026	740	45	3	0	10	101	44	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC8.phe
HC80	sickle_cell_disease	NA	NA	NA	24983	189	12	3	117	0	5	13	32	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC80.phe
HC800	TTE_postpolio_syndrome	NA	NA	NA	24983	19	14	0	0	0	0	1	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC800.phe
HC801	TTE_parkinson's_disease	NA	NA	NA	24983	886	619	41	2	1	11	101	49	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC801.phe
HC802	TTE_secondary_parkinsonism	NA	NA	NA	24983	50	34	2	0	0	0	5	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC802.phe
HC803	TTE_parkinsonism_in_diseases_classified_elsewhere	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC803.phe
HC804	TTE_other_degenerative_diseases_of_basal_ganglia	NA	NA	NA	24983	49	36	4	0	0	1	3	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC804.phe
HC805	TTE_dystonia	NA	NA	NA	24983	461	320	16	5	3	4	46	36	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC805.phe
HC806	TTE_other_extrapyramidal_and_movement_disorders	NA	NA	NA	24983	1816	1307	68	3	1	17	160	86	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC806.phe
HC807	TTE_alzheimer's_disease	NA	NA	NA	24983	429	286	22	5	0	4	46	23	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC807.phe
HC808	TTE_other_degenerative_diseases_of_nervous_system,_not_elsewhere_classified	NA	NA	NA	24983	514	349	32	5	0	7	47	25	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC808.phe
HC809	TTE_other_degenerative_disorders_of_nervous_system_in_diseases_classified_elsewhere	NA	NA	NA	24983	10	6	1	0	0	0	3	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC809.phe
HC81	essential_thrombocytosis	NA	NA	NA	24983	73	56	3	2	0	2	5	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC81.phe
HC810	TTE_multiple_sclerosis	NA	NA	NA	24983	929	670	42	2	0	3	95	49	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC810.phe
HC811	TTE_other_acute_disseminated_demyelination	NA	NA	NA	24983	11	7	0	1	0	1	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC811.phe
HC812	TTE_other_demyelinating_diseases_of_central_nervous_system	NA	NA	NA	24983	251	169	13	3	0	2	30	15	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC812.phe
HC813	TTE_epilepsy	NA	NA	NA	24983	2784	1938	138	26	4	40	266	149	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC813.phe
HC814	TTE_status_epilepticus	NA	NA	NA	24983	94	64	2	1	0	1	10	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC814.phe
HC815	TTE_migraine	NA	NA	NA	24983	9863	6933	452	75	9	123	859	618	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC815.phe
HC816	TTE_other_headache_syndromes	NA	NA	NA	24983	2391	1580	102	43	2	82	230	156	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC816.phe
HC817	TTE_transient_cerebral_ischaemic_attacks_and_related_syndromes	NA	NA	NA	24983	3171	2214	155	24	0	49	331	150	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC817.phe
HC818	TTE_vascular_syndromes_of_brain_in_cerebrovascular_diseases	NA	NA	NA	24983	81	60	5	2	0	2	6	5	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC818.phe
HC819	TTE_sleep_disorders	NA	NA	NA	24983	6841	4639	392	87	11	134	617	443	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC819.phe
HC82	cerebral_palsy	NA	NA	NA	24983	1306	904	54	23	4	28	111	78	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC82.phe
HC820	TTE_disorders_of_trigeminal_nerve	NA	NA	NA	24983	1259	885	60	7	3	14	109	75	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC820.phe
HC821	TTE_facial_nerve_disorders	NA	NA	NA	24983	1304	878	57	11	3	33	129	86	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC821.phe
HC822	TTE_disorders_of_other_cranial_nerves	NA	NA	NA	24983	163	123	4	1	0	1	9	8	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC822.phe
HC823	TTE_cranial_nerve_disorders_in_diseases_classified_elsewhere	NA	NA	NA	24983	65	43	1	1	1	0	4	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC823.phe
HC824	TTE_nerve_root_and_plexus_disorders	NA	NA	NA	24983	453	324	20	1	1	7	39	28	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC824.phe
HC825	TTE_nerve_root_and_plexus_compressions_in_diseases_classified_elsewhere	NA	NA	NA	24983	2384	1655	89	46	1	41	229	125	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC825.phe
HC826	TTE_mononeuropathies_of_upper_limb	NA	NA	NA	24983	9286	6356	416	110	18	147	893	580	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC826.phe
HC827	TTE_mononeuropathies_of_lower_limb	NA	NA	NA	24983	1974	1386	89	10	1	22	177	129	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC827.phe
HC828	TTE_other_mononeuropathies	NA	NA	NA	24983	324	224	18	9	0	6	16	26	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC828.phe
HC829	TTE_mononeuropathy_in_diseases_classified_elsewhere	NA	NA	NA	24983	123	74	6	2	0	4	10	15	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC829.phe
HC83	fracture_forearm_/_wrist	NA	NA	NA	24983	4075	2950	206	18	2	39	372	183	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC83.phe
HC830	TTE_hereditary_and_idiopathic_neuropathy	NA	NA	NA	24983	187	132	10	0	0	2	15	9	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC830.phe
HC831	TTE_inflammatory_polyneuropathy	NA	NA	NA	24983	240	177	12	1	0	3	25	12	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC831.phe
HC832	TTE_other_polyneuropathies	NA	NA	NA	24983	1312	923	64	13	2	15	130	71	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC832.phe
HC833	TTE_polyneuropathy_in_diseases_classified_elsewhere	NA	NA	NA	24983	260	159	22	5	1	5	22	22	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC833.phe
HC834	TTE_other_disorders_of_peripheral_nervous_system	NA	NA	NA	24983	110	84	3	0	0	1	10	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC834.phe
HC835	TTE_myasthenia_gravis_and_other_myoneural_disorders	NA	NA	NA	24983	176	118	12	5	1	2	13	15	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC835.phe
HC836	TTE_primary_disorders_of_muscles	NA	NA	NA	24983	102	70	5	1	0	3	10	5	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC836.phe
HC837	TTE_other_myopathies	NA	NA	NA	24983	130	90	6	3	0	3	9	9	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC837.phe
HC838	TTE_disorders_of_myoneural_junction_and_muscle_in_diseases_classified_elsewhere	NA	NA	NA	24983	14	8	0	0	0	1	2	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC838.phe
HC839	TTE_infantile_cerebral_palsy	NA	NA	NA	24983	107	74	7	0	0	0	6	6	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC839.phe
HC84	pulmonary_fibrosis	NA	NA	NA	24983	558	376	21	9	1	15	56	28	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC84.phe
HC840	TTE_hemiplegia	NA	NA	NA	24983	969	669	40	22	4	21	86	47	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC840.phe
HC841	TTE_paraplegia_and_tetraplegia	NA	NA	NA	24983	189	127	8	0	0	3	17	20	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC841.phe
HC842	TTE_other_paralytic_syndromes	NA	NA	NA	24983	444	317	14	3	1	11	40	30	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC842.phe
HC843	TTE_disorders_of_autonomic_nervous_system	NA	NA	NA	24983	208	153	10	2	0	2	19	11	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC843.phe
HC844	TTE_hydrocephalus	NA	NA	NA	24983	285	197	11	5	1	6	29	17	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC844.phe
