GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len
MED	MED1140874690	0	orabet_500mg_tablet	Orabet 500mg tablet	19
MED	MED1140874706	0	chlorpropamide	Chlorpropamide	14
MED	MED1140874712	0	diabinese_100mg_tablet	Diabinese 100mg tablet	22
MED	MED1140874716	0	glymese_250mg_tablet	Glymese 250mg tablet	20
MED	MED1140874718	0	glibenclamide	Glibenclamide	13
MED	MED1140874724	0	daonil_5mg_tablet	Daonil 5mg tablet	17
MED	MED1140874726	0	semi-daonil_2.5mg_tablet	Semi-daonil 2.5mg tablet	24
MED	MED1140874728	0	euglucon_2.5mg_tablet	Euglucon 2.5mg tablet	21
MED	MED1140874732	0	malix_2.5mg_tablet	Malix 2.5mg tablet	18
MED	MED1140874736	0	diabetamide_2.5mg_tablet	Diabetamide 2.5mg tablet	24
MED	MED1140874740	0	calabren_2.5mg_tablet	Calabren 2.5mg tablet	21
MED	MED1140874744	0	gliclazide	Gliclazide	10
MED	MED1140874746	0	diamicron_80mg_tablet	Diamicron 80mg tablet	21
MED	MED1140874754	0	guar_gum	Guar gum	8
MED	MED1140874756	0	guarem_5g/sachet_granules	Guarem 5g/sachet granules	25
MED	MED1140874776	0	propylthiouracil	Propylthiouracil	16
MED	MED1140874784	0	florinef_100mcg_tablet	Florinef 100mcg tablet	22
MED	MED1140874790	0	betamethasone	Betamethasone	13
MED	MED1140874792	0	betnelan_500mcg_tablet	Betnelan 500mcg tablet	22
MED	MED1140874794	0	betnesol_500mcg_soluble_tablet	Betnesol 500mcg soluble tablet	30
MED	MED1140874810	0	cortistab_5mg_tablet	Cortistab 5mg tablet	20
MED	MED1140874814	0	cortisyl_25mg_tablet	Cortisyl 25mg tablet	20
MED	MED1140874816	0	dexamethasone	Dexamethasone	13
MED	MED1140874822	0	decadron_500micrograms_tablet	Decadron 500micrograms tablet	29
MED	MED1140874826	0	glucagon_product	Glucagon product	16
MED	MED1140874844	0	tertroxin_20mcg_tablet	Tertroxin 20mcg tablet	22
MED	MED1140874846	0	triiodothyronine_20micrograms/ml_injection_(pdr_for_recon)	Triiodothyronine 20micrograms/ml injection (pdr for recon)	58
MED	MED1140874852	0	thyroxine_sodium	Thyroxine sodium	16
MED	MED1140874866	0	carbimazole	Carbimazole	11
MED	MED1140874868	0	neo-mercazole_5mg_tablet	Neo-mercazole 5mg tablet	24
MED	MED1140874896	0	hydrocortisone	Hydrocortisone	14
MED	MED1140874930	0	prednisolone	Prednisolone	12
MED	MED1140874936	0	deltacortril_enteric_2.5mg_e/c_tablet	Deltacortril enteric 2.5mg e/c tablet	37
MED	MED1140874940	0	deltastab_1mg_tablet	Deltastab 1mg tablet	20
MED	MED1140874944	0	precortisyl_1mg_tablet	Precortisyl 1mg tablet	22
MED	MED1140874950	0	prednesol_5mg_tablet	Prednesol 5mg tablet	20
MED	MED1140874954	0	hydrocortistab_20mg_tablet	Hydrocortistab 20mg tablet	26
MED	MED1140874956	0	hydrocortone_10mg_tablet	Hydrocortone 10mg tablet	24
MED	MED1140874976	0	methylprednisolone	Methylprednisolone	18
MED	MED1140874978	0	medrone_2mg_tablet	Medrone 2mg tablet	18
MED	MED1140875268	0	tolmetin	Tolmetin	8
MED	MED1140875270	0	tolectin_200mg_capsule	Tolectin 200mg capsule	22
MED	MED1140875278	0	acemetacin	Acemetacin	10
MED	MED1140875282	0	emflex_60mg_capsule	Emflex 60mg capsule	19
MED	MED1140875302	0	sodium_aurothiomalate	Sodium aurothiomalate	21
MED	MED1140875304	0	myocrisin_10mg/0.5ml_injection	Myocrisin 10mg/0.5ml injection	30
MED	MED1140875306	0	myocrisin_20mg/0.5ml_injection	Myocrisin 20mg/0.5ml injection	30
MED	MED1140875308	0	myocrisin_50mg/0.5ml_injection	Myocrisin 50mg/0.5ml injection	30
MED	MED1140875316	0	penicillamine	Penicillamine	13
MED	MED1140875324	0	distamine_50mg_tablet	Distamine 50mg tablet	21
MED	MED1140875330	0	pendramine_125mg_tablet	Pendramine 125mg tablet	23
MED	MED1140875336	0	nabumetone	Nabumetone	10
MED	MED1140875338	0	relifex_500mg_tablet	Relifex 500mg tablet	20
MED	MED1140875346	0	tenoxicam	Tenoxicam	9
MED	MED1140875350	0	mobiflex_20mg_tablet	Mobiflex 20mg tablet	20
MED	MED1140875392	0	plaquenil_200mg_tablet	Plaquenil 200mg tablet	22
MED	MED1140875400	0	auranofin	Auranofin	9
MED	MED1140875404	0	ridaura_3mg_tablet	Ridaura 3mg tablet	18
MED	MED1140875408	0	allopurinol	Allopurinol	11
MED	MED1140875420	0	baclofen	Baclofen	8
MED	MED1140875422	0	lioresal_10mg_tablet	Lioresal 10mg tablet	20
MED	MED1140875424	0	lioresal_5mg/5ml_s/f_liquid	Lioresal 5mg/5ml s/f liquid	27
MED	MED1140875426	0	baclospas_10mg_tablet	Baclospas 10mg tablet	21
MED	MED1140875432	0	carisoprodol	Carisoprodol	12
MED	MED1140875434	0	carisoma_125mg_tablet	Carisoma 125mg tablet	21
MED	MED1140875436	0	carisoma_350mg_tablet	Carisoma 350mg tablet	21
MED	MED1140875444	0	dantrium_25mg_capsule	Dantrium 25mg capsule	21
MED	MED1140875446	0	dantrium_100mg_capsule	Dantrium 100mg capsule	22
MED	MED1140875452	0	methocarbamol	Methocarbamol	13
MED	MED1140875454	0	robaxin_750mg_tablet	Robaxin 750mg tablet	20
MED	MED1140875466	0	caplenal_100mg_tablet	Caplenal 100mg tablet	21
MED	MED1140875468	0	caplenal_300mg_tablet	Caplenal 300mg tablet	21
MED	MED1140875470	0	cosuric_100mg_tablet	Cosuric 100mg tablet	20
MED	MED1140875472	0	cosuric_300mg_tablet	Cosuric 300mg tablet	20
MED	MED1140875474	0	hamarin_300mg_tablet	Hamarin 300mg tablet	20
MED	MED1140875476	0	zyloric_100mg_tablet	Zyloric 100mg tablet	20
MED	MED1140875478	0	zyloric_300mg_tablet	Zyloric 300mg tablet	20
MED	MED1140875480	0	xanthomax_100_tablet	Xanthomax 100 tablet	20
MED	MED1140875482	0	xanthomax_300_tablet	Xanthomax 300 tablet	20
MED	MED1140875484	0	rimapurinol_100mg_tablet	Rimapurinol 100mg tablet	24
MED	MED1140875486	0	colchicine	Colchicine	10
MED	MED1140875490	0	probenecid	Probenecid	10
MED	MED1140875492	0	benemid_500mg_tablet	Benemid 500mg tablet	20
MED	MED1140875496	0	sulphinpyrazone	Sulphinpyrazone	15
MED	MED1140875498	0	anturan_100mg_tablet	Anturan 100mg tablet	20
MED	MED1140875500	0	anturan_200mg_tablet	Anturan 200mg tablet	20
MED	MED1140875508	0	neostigmine	Neostigmine	11
MED	MED1140875510	0	prostigmin_15mg_tablet	Prostigmin 15mg tablet	22
MED	MED1140875536	0	methyl_salicylate_liniment_bp	Methyl salicylate liniment bp	29
MED	MED1140875538	0	methyl_salicylate_ointment_bp	Methyl salicylate ointment bp	29
MED	MED1140875540	0	ibuleve_gel	Ibuleve gel	11
MED	MED1140875544	0	dubam_cream	Dubam cream	11
MED	MED1140875546	0	piroxicam_0.5%_gel	Piroxicam 0.5% gel	18
MED	MED1140875552	0	zovirax_3%_eye_ointment	Zovirax 3% eye ointment	23
MED	MED1140875558	0	chloromycetin_1%_eye_ointment	Chloromycetin 1% eye ointment	29
MED	MED1140875560	0	minims_chloramphenicol_0.5%_single-use_eye_drops	Minims chloramphenicol 0.5% single-use eye drops	48
MED	MED1140875562	0	sno_phenicol_0.5%_eye_drops	Sno phenicol 0.5% eye drops	27
MED	MED1140875566	0	chloramphenicol_1%_eye_ointment	Chloramphenicol 1% eye ointment	31
MED	MED1140875568	0	aureomycin_1%_eye_ointment	Aureomycin 1% eye ointment	26
MED	MED1140875576	0	cidomycin_eye_ointment	Cidomycin eye ointment	22
MED	MED1140875580	0	genticin_eye_ointment	Genticin eye ointment	21
MED	MED1140875582	0	minims_gentamicin_0.3%_single-use_eye_drops	Minims gentamicin 0.3% single-use eye drops	43
MED	MED1140875586	0	idoxuridine	Idoxuridine	11
MED	MED1140875590	0	idoxene_0.5%_eye_ointment	Idoxene 0.5% eye ointment	25
MED	MED1140875592	0	turpentine_liniment_bp	Turpentine liniment bp	22
MED	MED1140875594	0	white_liniment_bp	White liniment bp	17
MED	MED1140875596	0	algesal_cream	Algesal cream	13
MED	MED1140875598	0	algipan_spray	Algipan spray	13
MED	MED1140875604	0	aspellin_spray	Aspellin spray	14
MED	MED1140875606	0	balmosa_cream	Balmosa cream	13
MED	MED1140875608	0	bengue's_balsam_cream	Bengue's balsam cream	21
MED	MED1140875610	0	bengue's_balsam_sg_cream	Bengue's balsam sg cream	24
MED	MED1140875612	0	cremalgin_cream	Cremalgin cream	15
MED	MED1140875616	0	ibugel_gel	Ibugel gel	10
MED	MED1140875618	0	salonair_spray	Salonair spray	14
MED	MED1140875620	0	difflam_cream	Difflam cream	13
MED	MED1140875622	0	dubam_spray	Dubam spray	11
MED	MED1140875628	0	axsain_cream	Axsain cream	12
MED	MED1140875630	0	movelat_cream	Movelat cream	13
MED	MED1140875632	0	movelat_gel	Movelat gel	11
MED	MED1140875640	0	traxam_gel	Traxam gel	10
MED	MED1140875642	0	ketoprofen_2.5%_gel	Ketoprofen 2.5% gel	19
MED	MED1140875650	0	minims_neomycin_sulphate_0.5%_single-use_eye_drops	Minims neomycin sulphate 0.5% single-use eye drops	50
MED	MED1140875652	0	neosporin_eye_drops	Neosporin eye drops	19
MED	MED1140875658	0	polyfax_eye_ointment	Polyfax eye ointment	20
MED	MED1140875660	0	polytrim_eye_drops	Polytrim eye drops	18
MED	MED1140875662	0	polytrim_eye_ointment	Polytrim eye ointment	21
MED	MED1140875664	0	polymyxin_b_sulphate+bacitracin_zinc_eye_ointment	Polymyxin b sulphate+bacitracin zinc eye ointment	49
MED	MED1140875666	0	polymyxin_b_sulphate+trimethoprim_eye_ointment	Polymyxin b sulphate+trimethoprim eye ointment	46
MED	MED1140875668	0	chloromycetin_hydrocortisone_eye_ointment	Chloromycetin hydrocortisone eye ointment	41
MED	MED1140875680	0	oxyphenbutazone	Oxyphenbutazone	15
MED	MED1140875684	0	minims_prednisolone_0.5%_single-use_eye_drops	Minims prednisolone 0.5% single-use eye drops	45
MED	MED1140875690	0	hay-crom_aqueous_eye_drops	Hay-crom aqueous eye drops	26
MED	MED1140875696	0	lodoxamide	Lodoxamide	10
MED	MED1140875700	0	ocufen_0.03%_single-use_eye_drops	Ocufen 0.03% single-use eye drops	33
MED	MED1140875710	0	isopto_atropine_1%_eye_drops	Isopto atropine 1% eye drops	28
MED	MED1140875712	0	minims_atropine_sulphate_1%_single-use_eye_drops	Minims atropine sulphate 1% single-use eye drops	48
MED	MED1140875730	0	tobralex_eye_drops	Tobralex eye drops	18
MED	MED1140875736	0	fucithalmic_m/r_eye_drops	Fucithalmic m/r eye drops	25
MED	MED1140875740	0	noroxin_0.3%_eye_drops	Noroxin 0.3% eye drops	22
MED	MED1140875746	0	exocin_0.3%_eye_drops	Exocin 0.3% eye drops	21
MED	MED1140875750	0	antazoline	Antazoline	10
MED	MED1140875752	0	antazoline_sulphate+xylometazoline_hcl_0.5/0.05%_eye_drops	Antazoline sulphate+xylometazoline hcl 0.5/0.05% eye drops	58
MED	MED1140875754	0	antazoline_phosphate+naphazoline_hcl_0.5/0.05%_eye_drops	Antazoline phosphate+naphazoline hcl 0.5/0.05% eye drops	56
MED	MED1140875766	0	fluorometholone	Fluorometholone	15
MED	MED1140875768	0	fluorometholone+neomycin_sulphate_0.1/0.5%_eye_drops	Fluorometholone+neomycin sulphate 0.1/0.5% eye drops	52
MED	MED1140875796	0	dichlorphenamide	Dichlorphenamide	16
MED	MED1140875798	0	daranide_50mg_tablet	Daranide 50mg tablet	20
MED	MED1140875808	0	metipranolol	Metipranolol	12
MED	MED1140875816	0	pilocarpine	Pilocarpine	11
MED	MED1140875828	0	ocusert_pilo_20_ocular_insert	Ocusert pilo 20 ocular insert	29
MED	MED1140875840	0	timolol_0.25%_eye_drops	Timolol 0.25% eye drops	23
MED	MED1140875852	0	tropicamide	Tropicamide	11
MED	MED1140875868	0	acetazolamide	Acetazolamide	13
MED	MED1140875870	0	diamox_250mg_tablet	Diamox 250mg tablet	19
MED	MED1140875934	0	apraclonidine	Apraclonidine	13
MED	MED1140875958	0	aluminium_acetate_13%_ear_drops	Aluminium acetate 13% ear drops	31
MED	MED1140875960	0	aluminium_acetate_8%_ear_drops	Aluminium acetate 8% ear drops	30
MED	MED1140875968	0	chloramphenicol_5%_ear_drops	Chloramphenicol 5% ear drops	28
MED	MED1140875970	0	chloramphenicol_10%_ear_drops	Chloramphenicol 10% ear drops	29
MED	MED1140875972	0	clioquinol	Clioquinol	10
MED	MED1140875974	0	locorten-vioform_ear_drops	Locorten-vioform ear drops	26
MED	MED1140875990	0	hypromellose	Hypromellose	12
MED	MED1140876006	0	polyvinyl_alcohol_1%_eye_drops	Polyvinyl alcohol 1% eye drops	30
MED	MED1140876008	0	hydroxyethylcellulose	Hydroxyethylcellulose	21
MED	MED1140876014	0	acetylcholine_chloride	Acetylcholine chloride	22
MED	MED1140876018	0	chymotrypsin_product	Chymotrypsin product	20
MED	MED1140876024	0	paraffin-yellow_soft	Paraffin-yellow soft	20
MED	MED1140876026	0	simple_eye_ointment	Simple eye ointment	19
MED	MED1140876032	0	clioquinol+flumethasone_pivalate_1%/0.02%_ear_drops	Clioquinol+flumethasone pivalate 1%/0.02% ear drops	51
MED	MED1140876036	0	neomycin+hydrocortisone_0.5%/1.5%_ear_drops	Neomycin+hydrocortisone 0.5%/1.5% ear drops	43
MED	MED1140876044	0	neomycin+hydrocortisone_0.5%/1.5%_eye/ear_ointment	Neomycin+hydrocortisone 0.5%/1.5% eye/ear ointment	50
MED	MED1140876046	0	neomycin+hydrocortisone_0.5%/1.5%_eye/ear_drops	Neomycin+hydrocortisone 0.5%/1.5% eye/ear drops	47
MED	MED1140876052	0	syntaris_25micrograms_nasal_spray	Syntaris 25micrograms nasal spray	33
MED	MED1140876058	0	resiston_one_nasal_spray	Resiston one nasal spray	24
MED	MED1140876076	0	flixonase_50micrograms_aqueous_nasal_spray	Flixonase 50micrograms aqueous nasal spray	42
MED	MED1140876088	0	sudafed_0.05%_nasal_spray	Sudafed 0.05% nasal spray	25
MED	MED1140876098	0	otrivine_0.1%_nasal_drops	Otrivine 0.1% nasal drops	25
MED	MED1140876104	0	tri-adcortyl_otic_ear_ointment	Tri-adcortyl otic ear ointment	30
MED	MED1140876112	0	choline_salicylate+glycerol_20%/12.6%_ear_drops	Choline salicylate+glycerol 20%/12.6% ear drops	47
MED	MED1140876118	0	cerumol_ear_drops	Cerumol ear drops	17
MED	MED1140876120	0	exterol_ear_drops	Exterol ear drops	17
MED	MED1140876136	0	beconase_50micrograms_nasal_spray	Beconase 50micrograms nasal spray	33
MED	MED1140876146	0	rhinocort_50micrograms_nasal_spray	Rhinocort 50micrograms nasal spray	34
MED	MED1140876154	0	flunisolide	Flunisolide	11
MED	MED1140876164	0	dexa-rhinaspray_nasal_spray	Dexa-rhinaspray nasal spray	27
MED	MED1140876166	0	locabiotal_125micrograms_spray	Locabiotal 125micrograms spray	30
MED	MED1140876174	0	difflam_0.15%_spray	Difflam 0.15% spray	19
MED	MED1140876180	0	bradosol_lozenge	Bradosol lozenge	16
MED	MED1140876186	0	oralcer_lozenge	Oralcer lozenge	15
MED	MED1140876188	0	tyrozets_lozenge	Tyrozets lozenge	16
MED	MED1140876192	0	calgel_dental_gel	Calgel dental gel	17
MED	MED1140876208	0	clioquinol+ascorbic_acid_35mg/6mg_lozenge	Clioquinol+ascorbic acid 35mg/6mg lozenge	41
MED	MED1140876214	0	tyrocane_lozenge	Tyrocane lozenge	16
MED	MED1140876216	0	ulc-aid_tablet	Ulc-aid tablet	14
MED	MED1140876240	0	adcortyl_in_orabase_oral_paste	Adcortyl in orabase oral paste	30
MED	MED1140876242	0	corlan_lozenge	Corlan lozenge	14
MED	MED1140876248	0	dequacaine_lozenge	Dequacaine lozenge	18
MED	MED1140876254	0	choline_salicylate_8.7%_oral_gel	Choline salicylate 8.7% oral gel	32
MED	MED1140876256	0	pyralvex_oral_paint	Pyralvex oral paint	19
MED	MED1140876258	0	teejel_8.7%_oral_gel	Teejel 8.7% oral gel	20
MED	MED1140876260	0	bonjela_8.7%_oral_gel	Bonjela 8.7% oral gel	21
MED	MED1140876262	0	salicylic_acid+anthraquinone_glycosides_1%/0.5%_oral_paint	Salicylic acid+anthraquinone glycosides 1%/0.5% oral paint	58
MED	MED1140876270	0	dequadin_lozenge	Dequadin lozenge	16
MED	MED1140876272	0	labosept_pastille	Labosept pastille	17
MED	MED1140876290	0	merocet_mouthwash	Merocet mouthwash	17
MED	MED1140876310	0	cetomacrogol_emulsifying_ointment_bp	Cetomacrogol emulsifying ointment bp	36
MED	MED1140876312	0	emulsifying_ointment_bp	Emulsifying ointment bp	23
MED	MED1140876314	0	hydrous_ointment_bp	Hydrous ointment bp	19
MED	MED1140876316	0	hydrous_wool_fat_bp	Hydrous wool fat bp	19
MED	MED1140876318	0	hydrous_wool_fat_ointment_bp	Hydrous wool fat ointment bp	28
MED	MED1140876324	0	simple_ointment_bp	Simple ointment bp	18
MED	MED1140876326	0	wool_alcohols_ointment_bp	Wool alcohols ointment bp	25
MED	MED1140876330	0	flexible_collodion_bp	Flexible collodion bp	21
MED	MED1140876336	0	zinc_15%_ointment_bp	Zinc 15% ointment bp	20
MED	MED1140876338	0	zinc+castor_oil_ointment_bp	Zinc+castor oil ointment bp	27
MED	MED1140876342	0	zinc+castor_oil+benzoin_cream_bp	Zinc+castor oil+benzoin cream bp	32
MED	MED1140876344	0	benzalkonium_chloride+dimethicone_350_0.1/22%_cream	Benzalkonium chloride+dimethicone 350 0.1/22% cream	51
MED	MED1140876346	0	dermidex_cream	Dermidex cream	14
MED	MED1140876350	0	cod_liver_oil+zinc_oxide_11.4/38%_ointment	Cod liver oil+zinc oxide 11.4/38% ointment	42
MED	MED1140876354	0	pyrrolidone_carboxylic_acid_5%_cream	Pyrrolidone carboxylic acid 5% cream	36
MED	MED1140876356	0	chamomile_extracts_10.5%_ointment	Chamomile extracts 10.5% ointment	33
MED	MED1140876358	0	unguentum_cocois_co	Unguentum cocois co	19
MED	MED1140876374	0	bocosan_mouthwash	Bocosan mouthwash	17
MED	MED1140876380	0	thymol_compound_mouthwash_tablet	Thymol compound mouthwash tablet	32
MED	MED1140876382	0	compound_thymol_glycerin_solution	Compound thymol glycerin solution	33
MED	MED1140876384	0	glandosane_plain_spray	Glandosane plain spray	22
MED	MED1140876388	0	saliva_orthana_spray	Saliva orthana spray	20
MED	MED1140876392	0	luborant_spray	Luborant spray	14
MED	MED1140876394	0	salivix_pastille	Salivix pastille	16
MED	MED1140876398	0	gastric_mucin_3.5%_(porcine)_spray	Gastric mucin 3.5% (porcine) spray	34
MED	MED1140876400	0	mucin+xylitol_63mg/39mg_lozenge	Mucin+xylitol 63mg/39mg lozenge	31
MED	MED1140876404	0	aqueous_cream_bp	Aqueous cream bp	16
MED	MED1140876406	0	buffered_cream_bp	Buffered cream bp	17
MED	MED1140876408	0	cetomacrogol_formula_a_cream_bp	Cetomacrogol formula a cream bp	31
MED	MED1140876410	0	cetomacrogol_formula_b_cream_bp	Cetomacrogol formula b cream bp	31
MED	MED1140876416	0	alpha_tocopheryl_acetate_30iu/g_ointment	Alpha tocopheryl acetate 30iu/g ointment	40
MED	MED1140876418	0	dimethicone_1000+cetrimide_10%/0.3%_cream	Dimethicone 1000+cetrimide 10%/0.3% cream	41
MED	MED1140876420	0	hydrous_wool_fat+zinc_oxide_4/8%_cream	Hydrous wool fat+zinc oxide 4/8% cream	38
MED	MED1140876422	0	soap_substitute+zinc_oxide_5%_cream_wash	Soap substitute+zinc oxide 5% cream wash	40
MED	MED1140876424	0	cocois_ointment	Cocois ointment	15
MED	MED1140876426	0	dimethicone+calamine+zinc_oxide_20/1.5/7.5%_cream	Dimethicone+calamine+zinc oxide 20/1.5/7.5% cream	49
MED	MED1140876430	0	urea_10%_cream	Urea 10% cream	14
MED	MED1140876432	0	urea+lactic_acid_10/5%_cream	Urea+lactic acid 10/5% cream	28
MED	MED1140876452	0	dermacort_cream	Dermacort cream	15
MED	MED1140876454	0	hc45_cream	Hc45 cream	10
MED	MED1140876456	0	kerfoot_hydrocortisone_cream	Kerfoot hydrocortisone cream	28
MED	MED1140876464	0	sential_hc_cream	Sential hc cream	16
MED	MED1140876488	0	savlon_bath_oil	Savlon bath oil	15
MED	MED1140876490	0	emmolate_bath_oil	Emmolate bath oil	17
MED	MED1140876494	0	cetyl_dimethicone_5%_bath_oil	Cetyl dimethicone 5% bath oil	29
MED	MED1140876496	0	soya_oil+mixed_lauromacrogols_82.95/15%_bath_oil	Soya oil+mixed lauromacrogols 82.95/15% bath oil	48
MED	MED1140876498	0	soya_oil_84.75%_bath_oil	Soya oil 84.75% bath oil	24
MED	MED1140876502	0	talc_dusting_powder_bp	Talc dusting powder bp	22
MED	MED1140876504	0	zinc+starch+talc_dusting_powder_bpc	Zinc+starch+talc dusting powder bpc	35
MED	MED1140876508	0	calamine	Calamine	8
MED	MED1140876520	0	calamine+arachis_oil_20.88/12.5%_cream	Calamine+arachis oil 20.88/12.5% cream	38
MED	MED1140876522	0	crotamiton	Crotamiton	10
MED	MED1140876524	0	crotamiton_10%_lotion	Crotamiton 10% lotion	21
MED	MED1140876526	0	crotamiton_10%_cream	Crotamiton 10% cream	20
MED	MED1140876588	0	ergocalciferol_product	Ergocalciferol product	22
MED	MED1140876590	0	alpha_tocopheryl_succinate	Alpha tocopheryl succinate	26
MED	MED1140876592	0	multivitamin+mineral_preparations	Multivitamin+mineral preparations	33
MED	MED1140876608	0	feroglobin_b12_syrup	Feroglobin b12 syrup	20
MED	MED1140876638	0	cyproterone_acetate+ethinyloestradiol	Cyproterone acetate+ethinyloestradiol	37
MED	MED1140876646	0	calcium_polystyrene_sulphonate	Calcium polystyrene sulphonate	30
MED	MED1140876648	0	sodium_polystyrene_sulphonate	Sodium polystyrene sulphonate	29
MED	MED1140876652	0	sodium_chloride_product	Sodium chloride product	23
MED	MED1140876806	0	sodium_bicarbonate_2%_preservative-free_eye_drops	Sodium bicarbonate 2% preservative-free eye drops	49
MED	MED1140877600	0	halibut-liver_oil_capsule	Halibut-liver oil capsule	25
MED	MED1140877612	0	vitamin_c+a+d_tablet	Vitamin c+a+d tablet	20
MED	MED1140877630	0	calcium+ergocalciferol_tablet	Calcium+ergocalciferol tablet	29
MED	MED1140877632	0	calciferol_250micrograms_tablet	Calciferol 250micrograms tablet	31
MED	MED1140877696	0	abidec_drops	Abidec drops	12
MED	MED1140877706	0	minadex_sugar-free_oral_drops	Minadex sugar-free oral drops	29
MED	MED1140877744	0	steripod_blue_topical_liquid	Steripod blue topical liquid	28
MED	MED1140877780	0	citrical_1.25g/sachet_granules	Citrical 1.25g/sachet granules	30
MED	MED1140877782	0	cacit_1.25g_effervescent_tablet	Cacit 1.25g effervescent tablet	31
MED	MED1140877826	0	sodium_bicarbonate	Sodium bicarbonate	18
MED	MED1140877854	0	phor_pain_200mg_tablet	Phor pain 200mg tablet	22
MED	MED1140877856	0	proflex_200mg_tablet	Proflex 200mg tablet	20
MED	MED1140877858	0	relcofen_200mg_tablet	Relcofen 200mg tablet	21
MED	MED1140877862	0	pacifene_200mg_tablet	Pacifene 200mg tablet	21
MED	MED1140877864	0	migrafen_200mg_tablet	Migrafen 200mg tablet	21
MED	MED1140877866	0	ibrufhalal_200mg_tablet	Ibrufhalal 200mg tablet	23
MED	MED1140877868	0	voltarene_25mg_e/c_tablet	Voltarene 25mg e/c tablet	25
MED	MED1140877872	0	voltaren_retard_100mg_m/r_tablet	Voltaren retard 100mg m/r tablet	32
MED	MED1140877874	0	voltarene_lp_100mg_m/r_tablet	Voltarene lp 100mg m/r tablet	29
MED	MED1140877876	0	dolobis_250mg_tablet	Dolobis 250mg tablet	20
MED	MED1140877878	0	cinopal_300mg_capsule	Cinopal 300mg capsule	21
MED	MED1140877880	0	fepron_600mg_tablet	Fepron 600mg tablet	19
MED	MED1140877884	0	methyl_salicylate_bp	Methyl salicylate bp	20
