#GBE_category	GBE_ID	N	N_GBE	N_NBW	N_AFR	N_SAS	N_EAS	N_SMR	N_OTH	N_META	GBE_NAME	GBE_short_name	GBE_short_name_len
Disease_outcome	HC401	16569	11255	819	107	174	13	1513	826	14707	varicose_veins	Varicose veins	14
Disease_outcome	HC402	6238	4155	265	95	117	5	545	355	5537	spinal_stenosis	Spinal stenosis	15
Disease_outcome	HC403	8	5	0	0	0	0	1	1	0	varicella_zoster_virus	Varicella zoster virus	22
Disease_outcome	HC404	20963	13990	992	242	347	28	1927	1112	18638	urinary_tract_infection/kidney_infection	Urinary tract infection/kidney infection	40
Disease_outcome	HC405	3111	2152	150	10	27	2	275	159	2773	vaginal_prolapse/uterine_prolapse	Vaginal prolapse/uterine prolapse	33
Disease_outcome	HC406	4257	2911	190	12	40	4	406	222	3781	fracture_neck_of_femur_/_hip	Fracture neck of femur / hip	28
Disease_outcome	HC407	54	40	2	0	0	0	3	5	40	pancreatic_disease	Pancreatic disease	18
Disease_outcome	HC408	577	383	25	3	12	3	52	29	501	polio_/_poliomyelitis	Polio / poliomyelitis	21
Disease_outcome	HC409	111	57	8	6	5	0	9	15	57	male_infertility	Male infertility	16
Disease_outcome	HC41	31299	21361	1535	193	308	26	2890	1893	28206	depression	Depression	10
Disease_outcome	HC410	469	322	29	1	1	0	34	26	411	cervical_intra-epithelial_neoplasia_(cin)_/_precancerous_cells_cervix	Cervical intra-epithelial neoplasia (cin) / precancerous cells cervix	69
Disease_outcome	HC411	426	75	30	57	89	20	17	84	271	thalassaemia	Thalassaemia	12
Disease_outcome	HC412	627	415	38	5	13	1	60	36	562	tendonitis_/_tendinitis_/_tenosynovitis	Tendonitis / tendinitis / tenosynovitis	39
Disease_outcome	HC413	454	304	20	5	2	1	41	25	390	hereditary/genetic_haematological_disorder	Genetic haematological disorder	31
Disease_outcome	HC414	2565	1686	137	49	53	2	222	139	2286	cardiomyopathy	Cardiomyopathy	14
Disease_outcome	HC415	2376	1653	103	17	16	2	218	93	2100	aortic_aneurysm	Aortic aneurysm	15
Disease_outcome	HC416	50	36	3	0	0	1	2	3	36	retinitis_pigmentosa	Retinitis pigmentosa	20
Disease_outcome	HC417	871	607	32	5	12	3	69	44	764	sclerosing_cholangitis	Sclerosing cholangitis	22
Disease_outcome	HC418	7445	5010	273	69	89	6	755	370	6566	cervical_spondylosis	Cervical spondylosis	20
Disease_outcome	HC419	588	382	36	2	14	0	56	45	533	otosclerosis	Otosclerosis	12
Disease_outcome	HC42	2291	1572	121	22	16	1	212	107	2050	spontaneous_pneumothorax/recurrent_pneumothorax	Spontaneous pneumothorax/recurrent pneumothorax	47
Disease_outcome	HC420	487	321	27	3	7	2	38	35	421	psychological/psychiatric_problem	Psychological/psychiatric problem	33
Disease_outcome	HC421	773	509	41	6	5	0	66	58	674	other_abdominal_problem	Other abdominal problem	23
Disease_outcome	HC422	1833	1253	79	5	14	1	180	110	1636	ankylosing_spondylitis	Ankylosing spondylitis	22
Disease_outcome	HC423	3997	2605	184	42	68	1	370	234	3503	respiratory_failure	Respiratory failure	19
Disease_outcome	HC424	3501	2288	221	25	53	7	309	221	3117	fracture_skull_/_head	Fracture skull / head	21
Disease_outcome	HC425	46	31	5	1	0	0	3	3	31	adrenal_tumour	Adrenal tumour	14
Disease_outcome	HC427	4407	2948	253	39	30	13	371	269	3923	ovarian_cyst_or_cysts	Ovarian cyst or cysts	21
Disease_outcome	HC428	444	290	30	3	11	1	40	26	397	low_platelets/platelet_disorder	Low platelets/platelet disorder	31
Disease_outcome	HC429	482	244	60	49	4	0	30	56	439	hiv/aids	Hiv/aids	8
Disease_outcome	HC43	23164	15888	1070	140	193	32	2229	1268	20820	unclassifiable	Unclassifiable	14
Disease_outcome	HC430	9691	6363	399	118	197	13	942	529	8561	rheumatoid_arthritis	Rheumatoid arthritis	20
Disease_outcome	HC431	3110	2127	149	16	11	1	292	137	2732	emphysema	Emphysema	9
Disease_outcome	HC432	869	611	44	7	7	0	70	42	767	mitral_valve_prolapse	Mitral valve prolapse	21
Disease_outcome	HC433	1117	718	53	17	13	1	106	59	966	lymphoedema	Lymphoedema	11
Disease_outcome	HC434	546	366	25	6	2	2	49	36	476	macular_degeneration	Macular degeneration	20
Disease_outcome	HC435	4550	3129	209	31	52	9	420	220	4061	ear/vestibular_disorder	Ear/vestibular disorder	23
Disease_outcome	HC436	596	396	25	8	16	3	60	33	530	acne/acne_vulgaris	Acne/acne vulgaris	18
Disease_outcome	HC437	6775	4568	328	55	80	8	603	331	5965	epilepsy	Epilepsy	8
Disease_outcome	HC438	2234	1296	180	73	39	30	167	195	1980	hepatitis	Hepatitis	9
Disease_outcome	HC439	27	11	2	0	3	0	6	2	11	hepatitis_e	Hepatitis e	11
Disease_outcome	HC44	1922	1312	85	14	32	3	156	102	1701	bile_duct_obstruction/ascending_cholangitis	Bile duct obstruction/ascending cholangitis	43
Disease_outcome	HC440	22262	15501	983	128	191	16	2093	936	19848	atrial_flutter	Atrial flutter	14
Disease_outcome	HC441	606	384	28	11	11	3	54	44	532	hypopituitarism	Hypopituitarism	15
Disease_outcome	HC442	14162	9534	671	58	131	4	1398	678	12474	chronic_obstructive_airways_disease/copd	Chronic obstructive airways disease/copd	40
Disease_outcome	HC443	4641	3077	229	67	64	9	430	311	4178	headaches_(not_migraine)	Headaches (not migraine)	24
Disease_outcome	HC444	260	181	11	4	4	0	23	16	231	fracture_jaw	Fracture jaw	12
Disease_outcome	HC445	829	562	46	11	16	1	77	51	763	oesophageal_varicies	Oesophageal varicies	20
Disease_outcome	HC447	26	18	2	0	0	0	3	1	18	TTE_cholera	TTE cholera	11
Disease_outcome	HC448	152	74	7	5	29	0	13	12	103	TTE_typhoid_and_paratyphoid_fevers	TTE typhoid and paratyphoid fevers	34
Disease_outcome	HC449	767	529	31	6	12	2	73	31	676	TTE_other_salmonella_infections	TTE other salmonella infections	31
Disease_outcome	HC45	4845	3522	184	22	25	4	462	180	4395	mumps_/_epidemic_parotitis	Mumps / epidemic parotitis	26
Disease_outcome	HC450	208	146	5	3	7	0	21	9	176	TTE_shigellosis	TTE shigellosis	15
Disease_outcome	HC451	7282	4816	300	93	116	8	705	406	6444	TTE_other_bacterial_intestinal_infections	TTE other bacterial intestinal infections	41
Disease_outcome	HC452	381	252	12	4	8	2	42	25	331	TTE_other_bacterial_foodborne_intoxications	TTE other bacterial foodborne intoxications	43
Disease_outcome	HC453	114	71	8	2	2	0	11	11	71	TTE_amoebiasis	TTE amoebiasis	14
Disease_outcome	HC454	484	348	23	2	6	0	46	19	436	TTE_other_protozoal_intestinal_diseases	TTE other protozoal intestinal diseases	39
Disease_outcome	HC455	4927	3318	201	55	127	5	419	263	4388	TTE_viral_and_other_specified_intestinal_infections	TTE viral and other specified intestinal infections	51
Disease_outcome	HC456	15167	10229	658	129	254	18	1427	811	13526	TTE_diarrhoea_and_gastro-enteritis_of_presumed_infectious_origin	TTE diarrhoea and gastro-enteritis of presumed infectious origin	64
Disease_outcome	HC457	2672	1669	155	33	120	7	250	193	2427	TTE_respiratory_tuberculosis,_bacteriologically_and_histologically_confirmed	TTE respiratory tuberculosis, bacteriologically and histologically confirmed	76
Disease_outcome	HC458	632	375	33	17	45	4	54	54	578	TTE_respiratory_tuberculosis,_not_confirmed_bacteriologically_or_histologically	TTE respiratory tuberculosis, not confirmed bacteriologically or histologically	79
Disease_outcome	HC459	21	11	0	2	3	0	1	2	11	TTE_tuberculosis_of_nervous_system	TTE tuberculosis of nervous system	34
Disease_outcome	HC46	273	157	12	7	10	0	25	23	227	renal_failure_requiring_dialysis	Renal failure requiring dialysis	32
Disease_outcome	HC460	183	79	10	9	46	1	12	11	135	TTE_tuberculosis_of_other_organs	TTE tuberculosis of other organs	32
Disease_outcome	HC461	21	8	0	2	4	0	2	2	0	TTE_miliary_tuberculosis	TTE miliary tuberculosis	24
Disease_outcome	HC462	5	1	1	0	0	0	2	1	0	TTE_plague	TTE plague	10
Disease_outcome	HC463	2	2	0	0	0	0	0	0	0	TTE_anthrax	TTE anthrax	11
Disease_outcome	HC464	32	20	1	0	0	0	3	2	20	TTE_brucellosis	TTE brucellosis	15
Disease_outcome	HC465	1	0	0	0	0	0	1	0	0	TTE_glanders_and_melioidosis	TTE glanders and melioidosis	28
Disease_outcome	HC466	3	2	0	0	0	0	0	0	0	TTE_rat-bite_fevers	TTE rat-bite fevers	19
Disease_outcome	HC467	12	6	2	0	1	0	0	1	0	TTE_erysipeloid	TTE erysipeloid	15
Disease_outcome	HC468	27	19	1	0	0	0	2	1	19	TTE_leptospirosis	TTE leptospirosis	17
Disease_outcome	HC469	51	32	4	0	0	0	5	4	32	TTE_other_zoonotic_bacterial_diseases,_not_elsewhere_classified	TTE other zoonotic bacterial diseases, not elsewhere classified	63
Disease_outcome	HC47	900	449	63	143	31	1	66	76	828	malaria	Malaria	7
Disease_outcome	HC470	3	0	0	0	2	0	0	1	0	TTE_leprosy_[hansen's_disease]	TTE leprosy [hansen's disease]	30
Disease_outcome	HC471	107	63	8	1	1	0	10	9	63	TTE_infection_due_to_other_mycobacteria	TTE infection due to other mycobacteria	39
Disease_outcome	HC472	17	9	0	0	1	0	1	3	0	TTE_listeriosis	TTE listeriosis	15
Disease_outcome	HC473	1	1	0	0	0	0	0	0	0	TTE_tetanus_neonatorum	TTE tetanus neonatorum	22
Disease_outcome	HC474	118	83	6	0	1	0	8	9	83	TTE_other_tetanus	TTE other tetanus	17
Disease_outcome	HC475	138	88	16	0	2	0	13	4	104	TTE_diphtheria	TTE diphtheria	14
Disease_outcome	HC476	2149	1584	79	8	3	1	176	95	1934	TTE_whooping_cough	TTE whooping cough	18
Disease_outcome	HC477	1317	979	42	1	1	0	122	37	1180	TTE_scarlet_fever	TTE scarlet fever	17
Disease_outcome	HC478	107	74	4	1	1	0	9	2	74	TTE_meningococcal_infection	TTE meningococcal infection	27
Disease_outcome	HC479	427	297	19	5	9	0	35	19	370	TTE_streptococcal_septicaemia	TTE streptococcal septicaemia	29
Disease_outcome	HC48	750	487	40	6	12	1	73	49	661	aplastic_anaemia	Aplastic anaemia	16
Disease_outcome	HC480	7496	5005	332	91	125	9	704	408	6674	TTE_other_septicaemia	TTE other septicaemia	21
Disease_outcome	HC481	211	142	10	1	6	0	21	9	182	TTE_actinomycosis	TTE actinomycosis	17
Disease_outcome	HC482	3	3	0	0	0	0	0	0	0	TTE_nocardiosis	TTE nocardiosis	15
Disease_outcome	HC483	1	0	0	0	0	0	0	1	0	TTE_bartonellosis	TTE bartonellosis	17
Disease_outcome	HC484	302	213	17	0	2	0	33	6	269	TTE_erysipelas	TTE erysipelas	14
Disease_outcome	HC485	173	124	5	1	4	0	15	13	152	TTE_other_bacterial_diseases,_not_elsewhere_classified	TTE other bacterial diseases, not elsewhere classified	54
Disease_outcome	HC486	1720	1106	79	19	19	4	185	96	1504	TTE_bacterial_infection_of_unspecified_site	TTE bacterial infection of unspecified site	43
Disease_outcome	HC487	9	7	0	0	0	0	0	1	0	TTE_congenital_syphilis	TTE congenital syphilis	23
Disease_outcome	HC488	20	9	0	0	2	0	4	3	0	TTE_early_syphilis	TTE early syphilis	18
Disease_outcome	HC489	21	13	0	0	0	0	1	2	13	TTE_late_syphilis	TTE late syphilis	17
Disease_outcome	HC49	31878	21881	1438	393	435	171	2762	1882	28962	hayfever/allergic_rhinitis	Hayfever/allergic rhinitis	26
Disease_outcome	HC490	29	11	3	5	0	1	3	2	11	TTE_other_and_unspecified_syphilis	TTE other and unspecified syphilis	34
Disease_outcome	HC491	282	169	16	23	5	0	31	22	261	TTE_gonococcal_infection	TTE gonococcal infection	24
Disease_outcome	HC492	4	1	0	1	0	0	0	1	0	TTE_chlamydial_lymphogranuloma_(venereum)	TTE chlamydial lymphogranuloma (venereum)	41
Disease_outcome	HC493	84	42	2	3	2	0	10	11	42	TTE_other_sexually_transmitted_chlamydial_diseases	TTE other sexually transmitted chlamydial diseases	50
Disease_outcome	HC494	2	1	0	0	0	0	1	0	0	TTE_granuloma_inguinale	TTE granuloma inguinale	23
Disease_outcome	HC495	90	53	6	2	2	0	4	13	53	TTE_trichomoniasis	TTE trichomoniasis	18
Disease_outcome	HC496	447	286	39	5	4	0	40	27	392	TTE_anogenital_herpesviral_[herpes_simplex]_infections	TTE anogenital herpesviral [herpes simplex] infections	54
Disease_outcome	HC497	1842	1267	91	18	11	1	171	113	1671	TTE_other_predominantly_sexually_transmitted_diseases,_not_elsewhere_classified	TTE other predominantly sexually transmitted diseases, not elsewhere classified	79
Disease_outcome	HC498	3	2	0	1	0	0	0	0	0	TTE_unspecified_sexually_transmitted_disease	TTE unspecified sexually transmitted disease	44
Disease_outcome	HC499	22	11	0	3	1	0	4	2	11	TTE_yaws	TTE yaws	8
Disease_outcome	HC5	510	336	19	13	10	0	52	27	457	myositis/myopathy	Myositis/myopathy	17
Disease_outcome	HC50	21	13	3	0	0	0	3	1	13	chlamydia	Chlamydia	9
Disease_outcome	HC500	6	5	0	0	0	0	1	0	0	TTE_pinta_[carate]	TTE pinta [carate]	18
Disease_outcome	HC501	2	2	0	0	0	0	0	0	0	TTE_relapsing_fevers	TTE relapsing fevers	20
Disease_outcome	HC502	280	169	30	2	1	0	27	15	241	TTE_other_spirochaetal_infections	TTE other spirochaetal infections	33
Disease_outcome	HC503	31	23	0	0	0	0	2	0	23	TTE_chlamydia_psittaci_infection	TTE chlamydia psittaci infection	32
Disease_outcome	HC504	35	19	0	1	3	0	1	6	19	TTE_trachoma	TTE trachoma	12
Disease_outcome	HC505	31	19	4	4	0	0	3	1	19	TTE_other_diseases_caused_by_chlamydiae	TTE other diseases caused by chlamydiae	39
Disease_outcome	HC506	4	2	0	0	0	0	1	0	0	TTE_typhus_fever	TTE typhus fever	16
Disease_outcome	HC507	20	14	0	0	1	0	0	3	14	TTE_spotted_fever_[tick-borne_rickettsioses]	TTE spotted fever [tick-borne rickettsioses]	44
Disease_outcome	HC508	10	8	1	0	0	0	0	0	0	TTE_q_fever	TTE q fever	11
Disease_outcome	HC509	2	0	1	0	0	0	0	1	0	TTE_other_rickettsioses	TTE other rickettsioses	23
Disease_outcome	HC51	502	329	22	4	4	0	43	41	435	paraplegia	Paraplegia	10
Disease_outcome	HC510	498	335	27	2	10	3	43	29	444	TTE_acute_poliomyelitis	TTE acute poliomyelitis	23
Disease_outcome	HC511	47	33	0	0	0	0	4	3	33	TTE_atypical_virus_infections_of_central_nervous_system	TTE atypical virus infections of central nervous system	55
Disease_outcome	HC512	18	13	0	1	1	0	1	1	13	TTE_rabies	TTE rabies	10
Disease_outcome	HC513	33	24	1	0	1	0	2	4	24	TTE_mosquito-borne_viral_encephalitis	TTE mosquito-borne viral encephalitis	37
Disease_outcome	HC514	8	5	1	0	0	0	0	2	0	TTE_tick-borne_viral_encephalitis	TTE tick-borne viral encephalitis	33
Disease_outcome	HC515	12	9	1	0	1	0	1	0	0	TTE_other_viral_encephalitis,_not_elsewhere_classified	TTE other viral encephalitis, not elsewhere classified	54
Disease_outcome	HC516	90	56	5	0	1	0	12	4	56	TTE_unspecified_viral_encephalitis	TTE unspecified viral encephalitis	34
Disease_outcome	HC517	491	344	20	0	6	0	54	25	443	TTE_viral_meningitis	TTE viral meningitis	20
Disease_outcome	HC518	22	16	2	0	1	0	2	0	16	TTE_other_viral_infections_of_central_nervous_system,_not_elsewhere_classified	TTE other viral infections of central nervous system, not elsewhere classified	78
Disease_outcome	HC519	37	24	4	1	0	0	4	1	24	TTE_unspecified_viral_infection_of_central_nervous_system	TTE unspecified viral infection of central nervous system	57
Disease_outcome	HC52	2341	1626	102	17	17	2	213	92	2067	aortic_dissection	Aortic dissection	17
Disease_outcome	HC520	9	5	0	0	1	0	1	2	0	TTE_dengue_fever_[classical_dengue]	TTE dengue fever [classical dengue]	35
Disease_outcome	HC521	2	1	0	0	1	0	0	0	0	TTE_dengue_haemorrhagic_fever	TTE dengue haemorrhagic fever	29
Disease_outcome	HC522	14	7	1	0	2	0	4	0	0	TTE_other_mosquito-borne_viral_fevers	TTE other mosquito-borne viral fevers	37
Disease_outcome	HC523	9	4	1	0	0	0	1	0	0	TTE_other_arthropod-borne_viral_fevers,_not_elsewhere_classified	TTE other arthropod-borne viral fevers, not elsewhere classified	64
Disease_outcome	HC524	4	4	0	0	0	0	0	0	0	TTE_unspecified_arthropod-borne_viral_fever	TTE unspecified arthropod-borne viral fever	43
Disease_outcome	HC525	72	50	4	3	3	1	3	2	50	TTE_yellow_fever	TTE yellow fever	16
Disease_outcome	HC526	33	18	4	1	2	0	3	1	18	TTE_dengue	TTE dengue	10
Disease_outcome	HC527	1	1	0	0	0	0	0	0	0	TTE_other_viral_haemorrhagic_fevers,_not_elsewhere_classified	TTE other viral haemorrhagic fevers, not elsewhere classified	61
Disease_outcome	HC528	4640	3171	239	37	31	5	447	244	4169	TTE_herpesviral_[herpes_simplex]_infections	TTE herpesviral [herpes simplex] infections	43
Disease_outcome	HC529	11864	8457	405	92	98	14	1073	533	10672	TTE_varicella_[chickenpox]	TTE varicella [chickenpox]	26
Disease_outcome	HC53	1073	734	68	6	12	1	91	65	970	spinal_injury	Spinal injury	13
Disease_outcome	HC530	15909	11112	690	63	149	31	1482	728	14255	TTE_zoster_[herpes_zoster]	TTE zoster [herpes zoster]	26
Disease_outcome	HC531	14	12	0	0	0	0	0	2	12	TTE_smallpox	TTE smallpox	12
Disease_outcome	HC532	8500	6213	300	30	24	2	769	347	7683	TTE_measles	TTE measles	11
Disease_outcome	HC533	3295	2431	114	5	6	1	304	132	2981	TTE_rubella_[german_measles]	TTE rubella [german measles]	28
Disease_outcome	HC534	17495	12115	781	81	305	20	1630	883	15815	TTE_viral_warts	TTE viral warts	15
Disease_outcome	HC535	1041	739	29	7	19	1	94	49	930	TTE_other_viral_infections_characterised_by_skin_and_mucous_membrane_lesions,_not_elsewhere	TTE other viral infections characterised by skin and mucous membrane lesions, not elsewhere	91
Disease_outcome	HC536	23	16	1	0	0	0	1	3	16	TTE_unspecified_viral_infection_characterised_by_skin_and_mucous_membrane_lesions	TTE unspecified viral infection characterised by skin and mucous membrane lesions	81
Disease_outcome	HC537	1075	742	66	6	10	0	93	62	973	TTE_acute_hepatitis_a	TTE acute hepatitis a	21
Disease_outcome	HC538	245	129	21	11	10	8	14	26	211	TTE_acute_hepatitis_b	TTE acute hepatitis b	21
Disease_outcome	HC539	264	149	25	2	7	0	25	28	227	TTE_other_acute_viral_hepatitis	TTE other acute viral hepatitis	31
Disease_outcome	HC54	1140	726	67	19	22	2	107	65	1006	peptic_ulcer	Peptic ulcer	12
Disease_outcome	HC540	694	313	93	41	16	21	34	86	604	TTE_chronic_viral_hepatitis	TTE chronic viral hepatitis	27
Disease_outcome	HC541	1324	822	121	10	10	10	104	116	1193	TTE_unspecified_viral_hepatitis	TTE unspecified viral hepatitis	31
Disease_outcome	HC542	67	25	10	9	0	1	6	7	35	TTE_human_immunodeficiency_virus_[hiv]_disease_resulting_in_infectious_and_parasitic_diseases	TTE human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases	93
Disease_outcome	HC543	16	8	2	1	0	0	0	4	0	TTE_human_immunodeficiency_virus_[hiv]_disease_resulting_in_malignant_neoplasms	TTE human immunodeficiency virus [hiv] disease resulting in malignant neoplasms	79
Disease_outcome	HC544	12	7	0	1	0	0	0	2	0	TTE_human_immunodeficiency_virus_[hiv]_disease_resulting_in_other_specified_diseases	TTE human immunodeficiency virus [hiv] disease resulting in other specified diseases	84
Disease_outcome	HC545	40	16	5	3	0	0	6	4	16	TTE_human_immunodeficiency_virus_[hiv]_disease_resulting_in_other_conditions	TTE human immunodeficiency virus [hiv] disease resulting in other conditions	76
Disease_outcome	HC546	512	259	61	56	4	1	30	61	467	TTE_unspecified_human_immunodeficiency_virus_[hiv]_disease	TTE unspecified human immunodeficiency virus [hiv] disease	58
Disease_outcome	HC547	230	133	10	7	3	2	32	24	199	TTE_cytomegaloviral_disease	TTE cytomegaloviral disease	27
Disease_outcome	HC548	5525	4012	200	22	34	5	515	223	5006	TTE_mumps	TTE mumps	9
Disease_outcome	HC549	3275	2373	140	8	10	0	255	165	2943	TTE_infectious_mononucleosis	TTE infectious mononucleosis	28
Disease_outcome	HC55	6086	4000	286	116	92	29	572	338	5433	hyperthyroidism/thyrotoxicosis	Hyperthyroidism/thyrotoxicosis	30
Disease_outcome	HC550	196	130	7	3	3	0	13	15	158	TTE_viral_conjunctivitis	TTE viral conjunctivitis	24
Disease_outcome	HC551	230	160	10	5	1	0	22	13	205	TTE_other_viral_diseases,_not_elsewhere_classified	TTE other viral diseases, not elsewhere classified	50
Disease_outcome	HC552	11209	7418	481	127	241	13	1072	680	10032	TTE_viral_infection_of_unspecified_site	TTE viral infection of unspecified site	39
Disease_outcome	HC553	32856	22218	1566	279	699	52	2974	1865	29653	TTE_dermatophytosis	TTE dermatophytosis	19
Disease_outcome	HC554	5799	3687	276	94	196	7	535	386	5181	TTE_other_superficial_mycoses	TTE other superficial mycoses	29
Disease_outcome	HC555	9690	6541	444	103	115	13	874	571	8661	TTE_candidiasis	TTE candidiasis	15
Disease_outcome	HC556	1	1	0	0	0	0	0	0	0	TTE_coccidioidomycosis	TTE coccidioidomycosis	22
Disease_outcome	HC557	9	8	1	0	0	0	0	0	0	TTE_histoplasmosis	TTE histoplasmosis	18
Disease_outcome	HC558	1	1	0	0	0	0	0	0	0	TTE_blastomycosis	TTE blastomycosis	17
Disease_outcome	HC559	2	1	0	0	0	0	0	1	0	TTE_sporotrichosis	TTE sporotrichosis	18
Disease_outcome	HC56	494	308	33	18	10	0	46	25	440	monoclonal_gammopathy/not_myeloma	Monoclonal gammopathy/not myeloma	33
Disease_outcome	HC560	3	1	0	0	1	0	0	0	0	TTE_chromomycosis_and_phaeomycotic_abscess	TTE chromomycosis and phaeomycotic abscess	42
Disease_outcome	HC561	305	209	14	2	3	0	19	13	255	TTE_aspergillosis	TTE aspergillosis	17
Disease_outcome	HC562	7	3	0	1	0	0	2	0	0	TTE_cryptococcosis	TTE cryptococcosis	18
Disease_outcome	HC563	3	2	0	0	0	0	0	1	0	TTE_zygomycosis	TTE zygomycosis	15
Disease_outcome	HC564	17	11	1	1	1	0	2	0	11	TTE_mycetoma	TTE mycetoma	12
Disease_outcome	HC565	28	16	1	0	0	0	3	3	16	TTE_other_mycoses,_not_elsewhere_classified	TTE other mycoses, not elsewhere classified	43
Disease_outcome	HC566	442	302	15	6	9	1	45	18	380	TTE_unspecified_mycosis	TTE unspecified mycosis	23
Disease_outcome	HC567	170	55	4	72	0	0	11	19	127	TTE_plasmodium_falciparum_malaria	TTE plasmodium falciparum malaria	33
